# scorer=cert K=3 N=1000 M=4200 seed=15 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lookahead_k=4 energy=eta rollout_h=3 rollout_eta=0 eps=0.01 damp=0
step,action,vertex,dir
8939,back,961,-1
8939,up,961,0
8940,dec,767,1
8941,back,447,-1
8942,dec,941,1
8943,back,948,-1
8943,up,948,1
8944,dec,128,0
8945,back,128,-1
8946,dec,128,0
8947,dec,169,0
8948,back,169,-1
8949,dec,647,1
8950,back,647,-1
8951,dec,169,0
8952,back,169,-1
8953,dec,647,1
8954,back,647,-1
8955,dec,169,0
8956,back,169,-1
8957,dec,647,1
8958,back,647,-1
8959,dec,169,0
8960,back,169,-1
8961,dec,647,1
8962,back,647,-1
8963,dec,169,0
8964,back,169,-1
8965,dec,647,1
8966,dec,169,0
8967,back,169,-1
8968,dec,169,0
8969,back,169,-1
8970,dec,169,0
8971,back,169,-1
8972,dec,169,0
8973,back,169,-1
8974,dec,169,0
8975,back,169,-1
8976,dec,169,0
8977,back,169,-1
8978,dec,169,0
8979,back,169,-1
8980,dec,169,0
8981,back,169,-1
8982,dec,169,0
8983,back,169,-1
8984,dec,169,0
8985,dec,914,1
8986,back,914,-1
8987,dec,914,1
8988,back,914,-1
8989,dec,914,1
8990,back,914,-1
8991,dec,914,1
8992,back,914,-1
8993,dec,914,1
8994,back,914,-1
8995,dec,914,1
8996,back,914,-1
8997,dec,914,1
8998,back,914,-1
8999,dec,914,1
9000,back,914,-1
9001,dec,914,1
9002,back,914,-1
9003,dec,217,0
9004,dec,667,1
9005,back,667,-1
9006,dec,667,1
9007,back,667,-1
9008,dec,667,1
9009,back,667,-1
9010,dec,667,1
9011,back,667,-1
9012,dec,667,1
9013,back,667,-1
9014,dec,667,1
9015,back,667,-1
9016,dec,667,1
9017,back,667,-1
9018,dec,667,1
9019,back,667,-1
9020,dec,667,1
9021,back,667,-1
9022,dec,667,1
9023,dec,452,1
9024,back,667,-1
9024,up,667,1
9025,dec,225,1
9026,back,225,-1
9027,dec,225,1
9028,back,225,-1
9029,dec,225,1
9030,back,225,-1
9031,dec,225,1
9032,back,225,-1
9033,dec,225,1
9034,back,225,-1
9035,dec,225,1
9036,back,225,-1
9037,dec,225,1
9038,back,225,-1
9039,dec,225,1
9040,back,225,-1
9041,dec,225,1
9042,dec,914,1
9043,back,914,-1
9044,dec,914,1
9045,back,914,-1
9046,dec,914,1
9047,back,914,-1
9048,dec,914,1
9049,back,914,-1
9050,dec,914,1
9051,back,914,-1
9052,dec,914,1
9053,back,914,-1
9054,dec,914,1
9055,back,914,-1
9056,dec,914,1
9057,back,914,-1
9058,dec,914,1
9059,back,914,-1
9060,dec,914,1
9061,dec,864,1
9062,back,864,-1
9063,dec,447,1
9064,back,914,-1
9065,dec,264,1
9066,back,225,-1
9067,dec,893,1
9068,back,169,-1
9069,dec,914,1
9070,back,914,-1
9071,dec,169,0
9072,back,647,-1
9073,dec,225,1
9074,back,225,-1
9075,dec,914,1
9076,back,914,-1
9077,dec,647,1
9078,back,647,-1
9079,dec,647,1
9080,dec,914,1
9081,back,914,-1
9082,dec,914,1
9083,back,914,-1
9084,dec,505,1
9085,back,505,-1
9086,dec,914,1
9087,back,914,-1
9088,dec,914,1
9089,back,914,-1
9090,dec,790,1
9091,back,790,-1
9092,dec,914,1
9093,back,914,-1
9094,dec,790,1
9095,back,790,-1
9096,dec,790,1
9097,back,790,-1
9098,dec,914,1
9099,dec,790,1
9100,back,790,-1
9101,dec,790,1
9102,back,790,-1
9103,dec,505,1
9104,back,505,-1
9105,dec,790,1
9106,back,790,-1
9107,dec,790,1
9108,back,790,-1
9109,dec,790,1
9110,back,790,-1
9111,dec,505,1
9112,back,505,-1
9113,dec,790,1
9114,back,790,-1
9115,dec,790,1
9116,back,790,-1
9117,dec,790,1
9118,dec,505,1
9119,back,790,-1
9120,dec,5,1
9120,up,765,0
9121,back,505,-1
9121,back,914,-1
9121,up,505,1
9122,dec,864,1
9123,back,5,-1
9124,dec,5,1
9125,back,647,-1
9126,dec,225,1
9127,back,225,-1
9128,dec,225,1
9129,back,225,-1
9130,dec,647,1
9131,back,647,-1
9132,dec,207,1
9133,back,128,-1
9134,dec,33,1
9135,back,169,-1
9136,dec,169,0
9137,dec,225,1
9138,back,225,-1
9139,dec,647,1
9140,back,647,-1
9141,dec,225,1
9142,back,225,-1
9143,dec,647,1
9144,back,647,-1
9145,dec,647,1
9146,back,647,-1
9147,dec,647,1
9148,back,647,-1
9149,dec,647,1
9150,back,647,-1
9151,dec,647,1
9152,back,647,-1
9153,dec,647,1
9154,back,647,-1
9155,dec,647,1
9156,dec,128,0
9157,back,647,-1
9158,dec,790,1
9159,back,790,-1
9160,dec,647,1
9161,back,647,-1
9162,dec,790,1
9163,back,790,-1
9164,dec,647,1
9165,back,647,-1
9166,dec,790,1
9167,back,790,-1
9168,dec,647,1
9169,back,647,-1
9170,dec,790,1
9171,back,790,-1
9172,dec,647,1
9173,back,647,-1
9174,dec,790,1
9175,dec,914,1
9176,back,914,-1
9177,dec,914,1
9178,back,914,-1
9179,dec,914,1
9180,back,790,-1
9181,dec,647,1
9182,back,914,-1
9183,dec,790,1
9184,back,790,-1
9185,dec,790,1
9186,back,790,-1
9187,dec,790,1
9188,back,790,-1
9189,dec,790,1
9190,back,790,-1
9191,dec,914,1
9192,back,914,-1
9193,dec,790,1
9194,dec,190,0
9195,back,190,-1
9196,dec,190,0
9197,back,190,-1
9198,dec,190,0
9199,back,190,-1
9200,dec,190,0
9201,back,190,-1
9202,dec,190,0
9203,back,190,-1
9204,dec,190,0
9205,back,190,-1
9206,dec,190,0
9207,back,190,-1
9208,dec,190,0
9209,back,190,-1
9210,dec,190,0
9211,back,190,-1
9212,dec,190,0
9213,dec,225,1
9214,back,190,-1
9215,dec,489,1
9216,back,489,-1
9217,dec,190,0
9218,back,190,-1
9219,dec,190,0
9220,back,190,-1
9221,dec,190,0
9222,back,190,-1
9223,dec,190,0
9224,back,190,-1
9225,dec,190,0
9226,back,190,-1
9227,dec,190,0
9228,back,190,-1
9229,dec,190,0
9230,back,190,-1
9231,dec,190,0
9232,dec,489,1
9233,back,190,-1
9234,dec,226,0
9235,back,489,-1
9235,up,489,1
9236,dec,924,0
9237,back,790,-1
9238,dec,790,1
9239,back,924,-1
9240,dec,190,0
9241,back,190,-1
9242,dec,924,0
9243,back,924,-1
9244,dec,190,0
9245,back,190,-1
9246,dec,924,0
9247,back,924,-1
9248,dec,141,0
9249,back,790,-1
9250,dec,924,0
9251,dec,28,1
9252,back,28,-1
9253,dec,28,1
9254,back,28,-1
9255,dec,790,1
9256,back,924,-1
9257,dec,190,0
9258,back,190,-1
9259,dec,167,1
9260,back,167,-1
9261,dec,167,1
9262,back,167,-1
9263,dec,167,1
9264,back,167,-1
9265,dec,167,1
9266,back,167,-1
9267,dec,167,1
9268,back,167,-1
9269,dec,167,1
9270,dec,209,0
9271,back,167,-1
9272,dec,243,0
9273,back,243,-1
9274,dec,649,1
9274,up,537,0
9274,up,929,0
9275,back,649,-1
9275,back,209,-1
9275,back,790,-1
9276,dec,519,1
9276,up,356,1
9277,back,647,-1
9277,back,225,-1
9278,dec,149,1
9279,back,864,-1
9280,dec,864,1
9281,back,128,-1
9282,dec,128,0
9283,back,128,-1
9284,dec,128,0
9285,back,128,-1
9286,dec,128,0
9287,back,128,-1
9288,dec,128,0
9289,dec,924,0
9290,back,924,-1
9291,dec,924,0
9292,back,924,-1
9293,dec,649,1
9294,back,128,-1
9295,dec,128,0
9296,back,128,-1
9297,dec,924,0
9298,back,924,-1
9299,dec,924,0
9300,back,924,-1
9301,dec,647,1
9302,back,647,-1
9303,dec,647,1
9304,back,647,-1
9305,dec,647,1
9306,back,647,-1
9307,dec,647,1
9308,dec,128,0
9309,back,647,-1
9310,dec,924,0
9311,back,924,-1
9312,dec,924,0
9313,back,924,-1
9314,dec,924,0
9315,back,924,-1
9316,dec,647,1
9317,back,647,-1
9318,dec,209,0
9319,back,209,-1
9320,dec,209,0
9321,back,209,-1
9322,dec,924,0
9323,back,924,-1
9324,dec,924,0
9325,back,924,-1
9326,dec,924,0
9327,dec,209,0
9328,back,209,-1
9329,dec,209,0
9330,back,209,-1
9331,dec,225,1
9332,back,924,-1
9333,dec,209,0
9334,back,209,-1
9335,dec,209,0
9336,back,209,-1
9337,dec,209,0
9338,back,209,-1
9339,dec,209,0
9340,back,209,-1
9341,dec,209,0
9342,back,209,-1
9343,dec,209,0
9344,back,209,-1
9345,dec,209,0
9346,dec,924,0
9347,back,209,-1
9348,dec,209,0
9349,back,209,-1
9350,dec,209,0
9351,back,209,-1
9352,dec,209,0
9353,back,209,-1
9354,dec,209,0
9355,back,209,-1
9356,dec,209,0
9357,back,209,-1
9358,dec,209,0
9359,back,209,-1
9360,dec,209,0
9361,back,209,-1
9362,dec,209,0
9363,back,209,-1
9364,dec,209,0
9365,dec,647,1
9366,back,209,-1
9367,dec,790,1
9368,back,790,-1
9369,dec,790,1
9370,back,790,-1
9371,dec,28,1
9372,back,28,-1
9373,dec,190,0
9374,back,190,-1
9375,dec,209,0
9376,back,209,-1
9377,dec,28,1
9378,back,28,-1
9379,dec,28,1
9380,back,28,-1
9381,dec,190,0
9382,back,190,-1
9383,dec,209,0
9384,dec,190,0
9385,back,190,-1
9386,dec,308,0
9387,back,308,-1
9388,dec,308,0
9389,back,308,-1
9390,dec,308,0
9391,back,308,-1
9392,dec,308,0
9393,back,308,-1
9394,dec,308,0
9395,back,308,-1
9396,dec,308,0
9397,back,308,-1
9398,dec,308,0
9399,back,308,-1
9400,dec,308,0
9401,back,308,-1
9402,dec,308,0
9403,dec,114,0
9404,back,308,-1
9405,dec,790,1
9406,back,114,-1
9407,dec,308,0
9408,back,308,-1
9409,dec,308,0
9410,back,308,-1
9411,dec,308,0
9412,back,308,-1
9413,dec,308,0
9414,back,308,-1
9415,dec,308,0
9416,back,308,-1
9417,dec,308,0
9418,back,308,-1
9419,dec,308,0
9420,back,308,-1
9421,dec,308,0
9422,dec,681,1
9423,back,681,-1
9424,dec,114,0
9425,back,308,-1
9426,dec,681,1
9427,back,681,-1
9428,dec,681,1
9429,back,681,-1
9430,dec,681,1
9431,back,681,-1
9432,dec,681,1
9433,back,681,-1
9434,dec,681,1
9435,back,681,-1
9436,dec,681,1
9437,back,681,-1
9438,dec,681,1
9439,back,681,-1
9440,dec,681,1
9441,dec,550,1
9442,back,681,-1
9442,up,681,1
9443,dec,167,1
9444,back,167,-1
9445,dec,28,1
9446,back,28,-1
9447,dec,190,0
9448,back,190,-1
9449,dec,308,0
9450,back,114,-1
9451,dec,28,1
9452,back,28,-1
9453,dec,190,0
9454,back,190,-1
9455,dec,114,0
9456,back,114,-1
9457,dec,28,1
9458,back,28,-1
9459,dec,190,0
9460,dec,921,0
9461,back,190,-1
9461,up,190,0
9462,dec,531,1
9463,back,209,-1
9464,dec,196,1
9465,back,924,-1
9466,dec,293,1
9467,back,531,-1
9467,up,531,1
9468,dec,924,0
9469,back,790,-1
9470,dec,209,0
9471,back,225,-1
9472,dec,790,1
9473,back,647,-1
9474,dec,126,0
9475,back,128,-1
9476,dec,225,1
9477,back,924,-1
9478,dec,128,0
9479,dec,167,1
9480,back,167,-1
9481,dec,167,1
9482,back,167,-1
9483,dec,167,1
9484,back,167,-1
9485,dec,167,1
9486,back,167,-1
9487,dec,167,1
9488,back,167,-1
9489,dec,167,1
9490,back,167,-1
9491,dec,167,1
9492,back,167,-1
9493,dec,167,1
9494,back,167,-1
9495,dec,167,1
9496,back,167,-1
9497,dec,167,1
9498,dec,567,0
9499,back,567,-1
9500,dec,567,0
9501,back,167,-1
9502,dec,167,1
9503,back,567,-1
9504,dec,567,0
9505,back,893,-1
9506,dec,300,0
9507,back,169,-1
9508,dec,512,0
9509,back,209,-1
9510,dec,647,1
9511,back,790,-1
9512,dec,790,1
9513,back,5,-1
9513,up,5,1
9514,dec,924,0
9515,back,768,-1
9516,dec,169,0
9517,dec,209,0
9518,back,90,-1
9518,up,90,0
9519,dec,853,0
9520,back,853,-1
9521,dec,853,0
9522,back,853,-1
9523,dec,853,0
9524,back,853,-1
9525,dec,232,1
9526,back,232,-1
9527,dec,232,1
9528,back,232,-1
9529,dec,232,1
9530,back,232,-1
9531,dec,232,1
9532,back,232,-1
9533,dec,232,1
9534,back,232,-1
9535,dec,232,1
9536,dec,885,1
9537,back,885,-1
9538,dec,885,1
9539,back,232,-1
9540,dec,768,1
9541,back,885,-1
9542,dec,232,1
9543,back,209,-1
9544,dec,466,0
9545,back,567,-1
9545,up,567,0
9546,dec,885,1
9547,back,885,-1
9548,dec,885,1
9549,back,885,-1
9550,dec,885,1
9551,back,885,-1
9552,dec,885,1
9553,back,885,-1
9554,dec,209,0
9555,dec,475,0
9556,back,475,-1
9557,dec,475,0
9558,back,475,-1
9559,dec,475,0
9560,back,475,-1
9561,dec,475,0
9562,back,475,-1
9563,dec,475,0
9564,back,475,-1
9565,dec,475,0
9566,back,475,-1
9567,dec,475,0
9568,back,475,-1
9569,dec,475,0
9570,back,475,-1
9571,dec,475,0
9572,back,475,-1
9573,dec,475,0
9574,dec,885,1
9575,back,475,-1
9576,dec,475,0
9577,back,475,-1
9578,dec,475,0
9579,back,475,-1
9580,dec,475,0
9581,back,475,-1
9582,dec,475,0
9583,back,475,-1
9584,dec,475,0
9585,back,475,-1
9586,dec,475,0
9587,back,475,-1
9588,dec,475,0
9589,back,475,-1
9590,dec,475,0
9591,back,475,-1
9592,dec,475,0
9593,dec,893,1
9594,back,475,-1
9595,dec,475,0
9596,back,475,-1
9597,dec,475,0
9598,back,475,-1
9599,dec,475,0
9600,back,475,-1
9601,dec,475,0
9602,back,475,-1
9603,dec,475,0
9604,back,475,-1
9605,dec,475,0
9606,back,475,-1
9607,dec,475,0
9608,back,475,-1
9609,dec,475,0
9610,back,475,-1
9611,dec,475,0
9612,dec,839,1
9613,back,475,-1
9614,dec,475,0
9615,back,475,-1
9616,dec,475,0
9617,back,475,-1
9618,dec,475,0
9619,back,475,-1
9620,dec,475,0
9621,back,475,-1
9622,dec,475,0
9623,back,475,-1
9624,dec,475,0
9625,back,475,-1
9626,dec,475,0
9627,back,475,-1
9628,dec,475,0
9629,back,475,-1
9630,dec,475,0
9631,dec,159,0
9632,back,159,-1
9633,dec,159,0
9634,back,159,-1
9635,dec,159,0
9636,back,159,-1
9637,dec,159,0
9638,back,159,-1
9639,dec,159,0
9640,back,475,-1
9641,dec,475,0
9642,back,159,-1
9643,dec,159,0
9644,back,159,-1
9645,dec,159,0
9646,back,159,-1
9647,dec,159,0
9648,back,159,-1
9649,dec,159,0
9650,dec,780,1
9651,back,159,-1
9652,dec,159,0
9653,back,159,-1
9654,dec,563,1
9655,back,475,-1
9655,up,475,0
9656,dec,853,0
9657,back,853,-1
9658,dec,853,0
9659,back,853,-1
9660,dec,823,1
9661,back,823,-1
9662,dec,159,0
9663,back,839,-1
9664,dec,227,1
9665,back,227,-1
9666,dec,853,0
9667,back,853,-1
9668,dec,908,1
9669,dec,227,1
9670,back,227,-1
9671,dec,823,1
9672,back,823,-1
9673,dec,823,1
9674,back,908,-1
9675,dec,61,0
9676,back,823,-1
9677,dec,908,1
9678,back,61,-1
9679,dec,823,1
9680,back,823,-1
9681,dec,853,0
9682,back,853,-1
9683,dec,823,1
9684,back,823,-1
9685,dec,823,1
9686,back,823,-1
9687,dec,839,1
9688,dec,823,1
9689,back,823,-1
9690,dec,997,1
9691,back,563,-1
9692,dec,758,0
9693,back,908,-1
9693,up,908,1
9694,dec,823,1
9695,back,823,-1
9696,dec,853,0
9697,back,853,-1
9698,dec,823,1
9699,back,823,-1
9700,dec,853,0
9701,back,853,-1
9702,dec,853,0
9703,back,853,-1
9704,dec,853,0
9705,back,853,-1
9706,dec,823,1
9707,dec,853,0
9708,back,823,-1
9709,dec,823,1
9710,back,853,-1
9711,dec,563,1
9712,back,823,-1
9713,dec,853,0
9714,back,853,-1
9715,dec,823,1
9716,back,823,-1
9717,dec,823,1
9718,back,823,-1
9719,dec,823,1
9720,back,823,-1
9721,dec,823,1
9722,back,823,-1
9723,dec,823,1
9724,back,823,-1
9725,dec,823,1
9726,dec,227,1
9727,back,823,-1
9728,dec,993,1
9729,back,227,-1
9730,dec,227,1
9731,back,159,-1
9732,dec,544,1
9733,back,544,-1
9734,dec,544,1
9735,back,232,-1
9736,dec,640,1
9737,back,971,-1
9737,up,971,0
9738,dec,786,1
9738,up,832,0
9738,up,80,0
9739,back,203,-1
9739,back,993,-1
9739,back,937,-1
9740,dec,3,1
9741,back,568,-1
9741,up,568,1
9742,dec,805,1
9743,back,293,-1
9744,dec,232,1
9745,dec,293,1
9746,back,345,-1
9747,dec,102,1
9748,back,576,-1
9749,dec,203,0
9750,back,885,-1
9751,dec,993,1
9752,back,544,-1
9752,up,544,1
9753,dec,885,1
9754,back,924,-1
9755,dec,154,0
9756,back,528,-1
9757,dec,924,0
9758,back,285,-1
9758,up,285,0
9759,dec,159,0
9760,back,790,-1
9761,dec,576,0
9762,back,47,-1
9763,dec,47,1
9764,dec,345,1
9765,back,124,-1
9765,up,124,0
9766,dec,849,1
9767,back,941,-1
9768,dec,941,1
9769,back,727,-1
9769,up,727,0
9770,dec,28,1
9771,back,751,-1
9772,dec,790,1
9773,back,268,-1
9774,dec,528,1
9775,back,611,-1
9775,up,611,1
9776,dec,254,1
9777,back,254,-1
9778,dec,254,1
9779,back,254,-1
9780,dec,254,1
9781,back,254,-1
9782,dec,254,1
9783,dec,837,0
9784,back,837,-1
9785,dec,837,0
9786,back,837,-1
9787,dec,837,0
9788,back,837,-1
9789,dec,837,0
9790,back,837,-1
9791,dec,837,0
9792,back,837,-1
9793,dec,837,0
9794,back,837,-1
9795,dec,837,0
9796,back,837,-1
9797,dec,837,0
9798,back,837,-1
9799,dec,837,0
9800,back,837,-1
9801,dec,837,0
9802,dec,853,0
9803,back,853,-1
9804,dec,555,1
9805,back,837,-1
9806,dec,243,0
9807,back,243,-1
9808,dec,243,0
9809,back,243,-1
9810,dec,243,0
9811,back,254,-1
9812,dec,294,0
9812,up,173,1
9813,back,243,-1
9813,back,563,-1
9813,up,243,0
9814,dec,751,1
9815,back,839,-1
9816,dec,268,0
9817,back,28,-1
9818,dec,563,1
9819,back,864,-1
9820,dec,864,1
9821,dec,28,1
9822,back,28,-1
9823,dec,28,1
9824,back,28,-1
9825,dec,365,0
9826,back,845,-1
9826,up,845,0
9827,dec,839,1
9828,back,246,-1
9829,dec,28,1
9830,back,28,-1
9831,dec,246,0
9832,back,110,-1
9833,dec,110,0
9834,back,162,-1
9834,up,162,0
9835,dec,693,1
9836,back,603,-1
9837,dec,254,1
9838,back,254,-1
9839,dec,254,1
9840,dec,837,0
9841,back,837,-1
9842,dec,837,0
9843,back,837,-1
9844,dec,837,0
9845,back,837,-1
9846,dec,837,0
9847,back,837,-1
9848,dec,837,0
9849,back,837,-1
9850,dec,837,0
9851,back,837,-1
9852,dec,837,0
9853,back,837,-1
9854,dec,837,0
9855,back,837,-1
9856,dec,837,0
9857,back,837,-1
9858,dec,837,0
9859,dec,859,1
9860,back,837,-1
9861,dec,666,0
9861,up,370,1
9861,up,741,0
9861,up,251,1
9862,back,859,-1
9862,back,254,-1
9862,back,128,-1
9862,back,225,-1
9863,dec,603,1
9864,back,898,-1
9865,dec,898,1
9866,back,144,-1
9867,dec,83,0
9868,back,32,-1
9869,dec,128,0
9870,back,849,-1
9871,dec,859,1
9872,back,926,-1
9872,up,926,0
9873,dec,849,1
9874,back,647,-1
9875,dec,225,1
9876,back,739,-1
9876,up,739,1
9877,dec,647,1
9878,dec,144,0
9879,back,252,-1
9880,dec,252,1
9881,back,534,-1
9881,up,534,0
9882,dec,28,1
9883,back,28,-1
9884,dec,474,0
9885,back,878,-1
9885,up,878,0
9886,dec,32,1
9887,back,793,-1
9888,dec,27,0
9889,back,613,-1
9890,dec,613,1
9891,back,375,-1
9891,up,375,1
9892,dec,28,1
9893,back,28,-1
9894,dec,254,1
9895,back,254,-1
9896,dec,974,0
9897,dec,378,0
9898,back,378,-1
9899,dec,793,1
9900,back,156,-1
9900,up,156,0
9901,dec,378,0
9902,back,378,-1
9903,dec,378,0
9904,back,378,-1
9905,dec,378,0
9906,back,378,-1
9907,dec,378,0
9908,back,378,-1
9909,dec,378,0
9910,back,378,-1
9911,dec,378,0
9912,back,378,-1
9913,dec,378,0
9914,back,378,-1
9915,dec,378,0
9916,dec,289,0
9917,back,378,-1
9918,dec,113,0
9919,back,831,-1
9920,dec,378,0
9921,back,911,-1
9922,dec,831,1
9923,back,546,-1
9924,dec,817,1
9925,back,306,-1
9925,up,306,0
9926,dec,28,1
9927,back,28,-1
9928,dec,254,1
9929,back,254,-1
9930,dec,546,1
9931,back,14,-1
9931,up,14,1
9932,dec,254,1
9933,back,549,-1
9934,dec,28,1
9935,dec,853,0
9936,back,853,-1
9937,dec,853,0
9938,back,853,-1
9939,dec,853,0
9940,back,853,-1
9941,dec,853,0
9942,back,853,-1
9943,dec,853,0
9944,back,853,-1
9945,dec,853,0
9946,back,853,-1
9947,dec,853,0
9948,back,853,-1
9949,dec,853,0
9950,back,853,-1
9951,dec,853,0
9952,back,853,-1
9953,dec,853,0
9954,dec,41,0
9955,back,853,-1
9955,up,853,0
9956,dec,61,0
9957,back,61,-1
9958,dec,837,0
9959,back,28,-1
9959,up,28,1
9960,dec,61,0
9961,back,61,-1
9962,dec,549,0
9963,back,320,-1
9963,up,320,1
9964,dec,301,1
9965,back,301,-1
9966,dec,301,1
9967,back,301,-1
9968,dec,301,1
9969,back,301,-1
9970,dec,301,1
9971,back,301,-1
9972,dec,301,1
9973,dec,977,1
9973,up,212,0
9974,back,301,-1
9974,back,977,-1
9974,up,301,1
9975,dec,977,1
9976,back,435,-1
9976,up,435,1
9977,dec,314,0
9978,back,450,-1
9978,up,450,1
9979,dec,940,0
9980,back,940,-1
9981,dec,940,0
9982,back,940,-1
9983,dec,940,0
9984,back,940,-1
9985,dec,940,0
9986,back,940,-1
9987,dec,940,0
9988,back,940,-1
9989,dec,648,1
9989,up,940,0
9990,back,648,-1
9990,back,254,-1
9991,dec,254,1
9992,dec,61,0
9993,back,61,-1
9994,dec,737,1
9994,up,659,0
9995,back,737,-1
9995,back,13,-1
9995,up,13,0
9996,dec,911,1
9997,back,998,-1
9998,dec,648,1
9999,back,555,-1
10000,dec,998,1
10001,back,837,-1
10002,dec,555,1
10003,back,21,-1
10003,up,21,0
10004,dec,61,0
10005,back,61,-1
10006,dec,61,0
10007,back,894,-1
10007,up,894,1
10008,dec,922,1
10009,back,922,-1
10010,dec,922,1
10011,dec,240,0
10012,back,922,-1
10012,up,922,1
10013,dec,823,1
10014,back,823,-1
10015,dec,823,1
10016,back,823,-1
10017,dec,823,1
10018,back,823,-1
10019,dec,823,1
10020,back,823,-1
10021,dec,823,1
10022,back,823,-1
10023,dec,823,1
10024,back,823,-1
10025,dec,823,1
10026,back,823,-1
10027,dec,823,1
10028,back,823,-1
10029,dec,823,1
10030,dec,983,0
10030,up,416,1
10031,back,983,-1
10031,back,823,-1
10032,dec,745,0
10033,back,145,-1
10033,up,145,1
10034,dec,837,0
10035,back,61,-1
10036,dec,516,0
10037,back,142,-1
10038,dec,737,1
10039,back,215,-1
10039,up,215,1
10040,dec,61,0
10041,back,609,-1
10042,dec,983,0
10043,back,977,-1
10043,up,977,1
10044,dec,609,1
10045,back,740,-1
10045,up,740,0
10046,dec,823,1
10047,back,167,-1
10048,dec,520,0
10049,dec,167,1
10050,back,77,-1
10050,up,77,1
10051,dec,125,0
10052,back,324,-1
10052,up,324,1
10053,dec,221,0
10054,back,792,-1
10054,up,792,0
10055,dec,495,0
10056,back,499,-1
10056,up,499,1
10057,dec,323,0
10058,back,199,-1
10058,up,199,1
10059,dec,142,1
10060,back,823,-1
10061,dec,825,0
10062,back,396,-1
10062,up,396,0
10063,dec,823,1
10064,back,823,-1
10065,dec,823,1
10066,back,823,-1
10067,dec,823,1
10068,dec,708,0
10069,back,823,-1
10070,dec,823,1
10071,back,823,-1
10072,dec,823,1
10073,back,823,-1
10074,dec,823,1
10075,back,823,-1
10076,dec,823,1
10077,back,823,-1
10078,dec,823,1
10079,back,823,-1
10080,dec,823,1
10081,back,823,-1
10082,dec,823,1
10083,back,823,-1
10084,dec,823,1
10085,back,823,-1
10086,dec,823,1
10087,dec,9,0
10087,up,419,1
10088,back,9,-1
10088,back,823,-1
10089,dec,9,0
10090,back,208,-1
10090,up,208,1
10091,dec,981,0
10092,back,227,-1
10092,up,227,1
10093,dec,823,1
10094,back,415,-1
10095,dec,257,0
10096,back,778,-1
10097,dec,415,0
10098,back,273,-1
10099,dec,736,0
10100,back,261,-1
10100,up,261,1
10101,dec,821,1
10102,back,179,-1
10102,up,179,0
10103,dec,355,0
10103,up,192,1
10104,back,355,-1
10104,back,229,-1
10104,up,229,0
10105,dec,355,0
10106,dec,811,1
10107,back,421,-1
10107,up,421,1
10108,dec,761,0
10109,back,881,-1
10109,up,881,0
10110,dec,778,1
10111,back,584,-1
10112,dec,273,0
10113,back,64,-1
10113,up,64,1
10114,dec,896,0
10115,back,383,-1
10115,up,383,1
10116,dec,114,0
10117,back,114,-1
10118,dec,114,0
10119,back,114,-1
10120,dec,114,0
10121,back,114,-1
10122,dec,114,0
10123,back,114,-1
10124,dec,114,0
10125,dec,584,0
10126,back,114,-1
10127,dec,315,1
10128,back,209,-1
10129,dec,209,0
10130,back,169,-1
10131,dec,169,0
10132,back,844,-1
10132,up,844,0
10133,dec,114,0
10134,back,400,-1
10134,up,400,1
10135,dec,804,0
10136,back,804,-1
10137,dec,804,0
10138,back,804,-1
10139,dec,804,0
10140,back,804,-1
10141,dec,804,0
10142,back,804,-1
10143,dec,804,0
10144,dec,235,1
10145,back,804,-1
10146,dec,397,0
10147,back,235,-1
10148,dec,879,1
10149,back,397,-1
10150,dec,804,0
10151,back,804,-1
10152,dec,804,0
10153,back,804,-1
10154,dec,804,0
10155,back,804,-1
10156,dec,804,0
10157,back,804,-1
10158,dec,804,0
10159,back,804,-1
10160,dec,804,0
10161,back,804,-1
10162,dec,804,0
10163,dec,235,1
10164,back,804,-1
10165,dec,397,0
10166,back,235,-1
10167,dec,468,1
10168,back,397,-1
10168,up,397,0
10169,dec,804,0
10170,back,804,-1
10171,dec,804,0
10172,back,804,-1
10173,dec,804,0
10174,back,804,-1
10175,dec,804,0
10176,back,804,-1
10177,dec,804,0
10178,back,804,-1
10179,dec,804,0
10180,back,804,-1
10181,dec,804,0
10182,dec,298,1
10183,back,804,-1
10184,dec,235,1
10185,back,563,-1
10186,dec,563,1
10187,back,346,-1
10187,up,346,1
10188,dec,70,0
10189,back,70,-1
10190,dec,299,0
10191,back,882,-1
10191,up,882,1
10192,dec,231,0
10193,back,231,-1
10194,dec,933,1
10195,back,933,-1
10196,dec,933,1
10197,back,933,-1
10198,dec,933,1
10199,back,933,-1
10200,dec,933,1
10201,dec,804,0
10202,back,933,-1
10203,dec,933,1
10204,back,933,-1
10205,dec,933,1
10206,back,933,-1
10207,dec,933,1
10208,back,933,-1
10209,dec,933,1
10210,back,933,-1
10211,dec,933,1
10212,back,933,-1
10213,dec,933,1
10214,back,933,-1
10215,dec,933,1
10216,back,933,-1
10217,dec,933,1
10218,back,933,-1
10219,dec,933,1
10220,dec,991,1
10221,back,933,-1
10222,dec,728,0
10223,back,299,-1
10224,dec,299,0
10225,back,120,-1
10226,dec,120,1
10227,back,342,-1
10227,up,342,1
10228,dec,231,0
10229,back,231,-1
10230,dec,63,0
10231,back,63,-1
10232,dec,231,0
10233,back,231,-1
10234,dec,63,0
10235,back,63,-1
10236,dec,231,0
10237,back,231,-1
