# scorer=cert K=3 N=300 M=1245 seed=2 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
992,dec,246,855,1.468147848,0.004893826159,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005604210409,0.4497386671
993,back,245,849,1.451805971,0.004839353238,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005464643033,0.4475810655
994,dec,246,855,1.468143315,0.004893811049,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005599590456,0.44820501
995,back,245,849,1.4517925,0.004839308332,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005251918376,0.4312062199
996,dec,246,855,1.468126674,0.00489375558,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005287569479,0.4188022012
997,back,245,849,1.451779597,0.004839265325,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005233139039,0.427976413
998,dec,246,855,1.468125986,0.004893753285,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005394366513,0.4280545386
999,back,245,849,1.451773908,0.004839246359,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005226491218,0.424224523
1000,dec,246,855,1.468121345,0.004893737817,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005413176111,0.4326618612
1001,back,245,849,1.451771356,0.004839237852,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005213902654,0.4232783955
1002,dec,246,855,1.468120327,0.004893734425,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005417178312,0.4324315858
1003,back,245,849,1.451772804,0.004839242682,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005191868931,0.4220444863
1004,dec,246,855,1.468119806,0.004893732685,3,0,0.9839090152,54,0,1,0,-0,0,0,0,0,0.005389304305,0.4296705597
1005,dec,245,849,1.451773385,0.004839244617,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.005183000801,0.421813409
1006,back,244,842,1.435806738,0.00478602246,3,0,0.9839090152,56,0,1,0,-0,0,0,0,0,0.008572188757,0.7126550424
1007,dec,245,847,1.450821307,0.004836071024,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.006546767184,0.5258595127
1008,back,244,842,1.435815299,0.004786050996,3,0,0.9839090152,56,0,1,0,-0,0,0,0,0,0.006314832241,0.4320834375
1009,dec,245,849,1.451649922,0.004838833073,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.007471583788,0.696056795
1010,back,244,842,1.435736928,0.004785789758,3,0,0.9839090152,56,0,1,0,-0,0,0,0,0,0.009647553425,0.789014742
1011,dec,245,849,1.451975083,0.004839916945,4,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.009251641205,0.8941800361
1012,back,244,842,1.435979696,0.004786598986,3,0,0.9839090152,56,0,1,0,-0,0,0,0,0,0.008850927057,0.7574653336
1013,dec,245,849,1.451702007,0.004839006689,3,0,0.9839090152,55,0,1,0,-0,0,0,0,0,0.008402549856,0.6985579156
1014,back,244,842,1.435738947,0.004785796489,3,0,0.9837953639,56,0,1,0,-0,0,0,0,0,0.008281028556,0.6714031884
1015,dec,245,849,1.451468881,0.004838229603,3,0,0.9837953639,55,0,1,0,-0,0,0,0,0,0.008455785154,0.7233987989
1016,back,244,842,1.435614622,0.004785382073,3,0,0.9836504369,56,0,1,0,-0,0,0,0,0,0.009417200372,0.7619984257
1017,dec,245,849,1.452132664,0.004840442212,4,0,0.9836504369,55,0,1,0,-0,0,0,0,0,0.008425245753,0.8061898528
1018,back,244,842,1.436009524,0.004786698413,3,0,0.9836504369,56,0,1,0,-0,0,0,0,0,0.009410777394,0.818419119
1019,dec,245,849,1.451694085,0.004838980283,3,0,0.9836504369,55,0,1,0,-0,0,0,0,0,0.008132457238,0.6712874495
1020,back,244,842,1.43570582,0.004785686068,3,0,0.9836504369,56,0,1,0,-0,0,0,0,0,0.008474213257,0.6858794664
1021,dec,245,849,1.451465313,0.00483821771,3,0,0.9836504369,55,0,1,0,-0,0,0,0,0,0.008711801764,0.7450417268
1022,back,244,842,1.435631089,0.004785436964,3,0,0.9836064509,56,0,1,0,-0,0,0,0,0,0.009561122964,0.7733964338
1023,dec,245,849,1.452119492,0.004840398307,4,0,0.9836064509,55,0,1,0,-0,0,0,0,0,0.008450677837,0.8222984114
1024,dec,244,842,1.436005431,0.004786684771,3,0,0.9836064509,56,0,1,0,-0,0,0,0,0,0.009409756743,0.8069892978
1025,back,243,834,1.4223216,0.004741072001,3,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.008549391247,0.7484122026
1026,dec,244,841,1.42903097,0.004763436566,2,0,0.9836064509,56,0,1,0,-0,0,0,0,0,0.007909619992,0.729186207
1027,back,243,834,1.422518347,0.004741727822,1,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.009505190334,0.2062389218
1028,dec,244,843,1.43886795,0.004796226499,3,0,0.9836064509,56,0,1,0,-0,0,0,0,0,0.008350484408,0.6645548417
1029,back,243,838,1.424199619,0.004747332062,5,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.007264304932,0.7164778724
1030,dec,243,838,1.42411418,0.004747047267,0,1,0.9836064509,57,0,1,0,-0,0,0,0,0,0.005874049276,0
1031,back,242,828,1.408693388,0.004695644627,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.006981327837,0.5776265684
1032,dec,243,834,1.420912932,0.004736376441,2,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.009301507864,0.2833132641
1033,back,242,828,1.40853687,0.0046951229,2,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.009701358808,0.3008709207
1034,dec,243,838,1.424381624,0.004747938748,2,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.008008315416,0.6475971279
1035,back,242,829,1.407921926,0.004693073088,4,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.007339155246,0.6820908261
1036,dec,243,838,1.424275986,0.004747586619,3,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.009932028329,0.7634764253
1037,back,242,828,1.408564492,0.004695214972,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.00798709588,0.6844038734
1038,dec,243,838,1.424239748,0.004747465827,4,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.00709666804,0.6710852581
1039,back,242,829,1.408110856,0.004693702853,4,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.006588137467,0.5974856924
1040,dec,243,838,1.424234324,0.004747447747,3,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.007056876943,0.5429951951
1041,back,242,828,1.408567678,0.004695225593,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.006994904451,0.654413213
1042,dec,243,838,1.424362694,0.004747875647,3,0,0.9836064509,57,0,1,0,-0,0,0,0,0,0.009124707959,0.8726858092
1043,dec,242,829,1.407904408,0.004693014694,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008338356691,0.7448263658
1044,back,241,819,1.392281302,0.004640937673,3,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.009485447616,0.9067952405
1045,dec,242,828,1.408549203,0.00469516401,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.009414410104,0.6906033864
1046,back,241,819,1.393390347,0.004644634488,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.009756798445,0.5887332916
1047,dec,242,829,1.40284039,0.004676134634,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008837508573,0.7670656358
1048,back,241,819,1.393448086,0.004644826953,3,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.006851047443,0.6510941953
1049,dec,242,823,1.405451843,0.004684839478,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008797296133,0.8243047665
1050,back,241,819,1.393467204,0.004644890681,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.008262496531,0.7923754126
1051,dec,242,828,1.408575786,0.004695252622,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008057308336,0.7618361869
1052,back,241,819,1.393503882,0.004645012938,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.009668312227,0.5213960525
1053,dec,242,828,1.408781454,0.004695938179,2,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.009463466752,0.5956421364
1054,back,241,819,1.393366768,0.004644555894,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.006814333823,0.6579224907
1055,dec,242,828,1.408663709,0.004695545696,2,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.009102169632,0.6317781579
1056,back,241,819,1.393684157,0.004645613855,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.00754179717,0.5119555312
1057,dec,242,828,1.408669077,0.004695563589,2,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.00876301871,0.548026173
1058,back,241,819,1.39334903,0.004644496768,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.008991589366,0.544870721
1059,dec,242,828,1.408560194,0.004695200648,3,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008100059403,0.7642756509
1060,back,241,819,1.393415221,0.004644717404,3,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.009354180398,0.9212085429
1061,dec,242,828,1.4087017,0.004695672334,2,0,0.9836064509,58,0,1,0,-0,0,0,0,0,0.008087637036,0.5136932027
1062,dec,241,819,1.393626363,0.004645421211,2,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.00796654699,0.5655011924
1063,back,240,810,1.377210561,0.00459070187,4,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.006280134662,0.5893050843
1064,dec,241,819,1.393456388,0.004644854627,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.006659416359,0.6364816989
1065,back,240,810,1.377112412,0.004590374707,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008840771726,0.7224918994
1066,dec,241,819,1.393436563,0.004644788542,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007647627042,0.6041619239
1067,back,240,810,1.377174629,0.004590582096,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.00899979319,0.6683658896
1068,dec,241,819,1.39343715,0.004644790499,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007105765486,0.582115498
1069,back,240,810,1.377170285,0.004590567617,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008162182017,0.5924686083
1070,dec,241,819,1.393391588,0.004644638627,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007312594626,0.6155834225
1071,back,240,810,1.377149182,0.004590497273,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008595313833,0.6253642456
1072,dec,241,819,1.393384078,0.004644613595,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007445033364,0.6234155326
1073,back,240,810,1.377139158,0.004590463861,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008454516158,0.619585282
1074,dec,241,819,1.393382341,0.004644607803,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007505977406,0.6304823624
1075,back,240,810,1.377130353,0.004590434511,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008389108431,0.6138454762
1076,dec,241,819,1.393379387,0.004644597958,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007539588643,0.6303477938
1077,back,240,810,1.377124442,0.004590414808,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008348218474,0.6101854108
1078,dec,241,819,1.393378448,0.004644594827,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007554397195,0.6320260762
1079,back,240,810,1.377120173,0.004590400575,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008276101544,0.6037523923
1080,dec,241,819,1.393378257,0.004644594191,4,0,0.9836064509,59,0,1,0,-0,0,0,0,0,0.007576204105,0.633126485
1081,dec,240,810,1.377117202,0.004590390673,3,0,0.9836064509,60,0,1,0,-0,0,0,0,0,0.008262054949,0.601931784
1082,back,239,801,1.361012501,0.004536708337,3,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.007589022854,0.6436377362
1083,dec,240,810,1.377038797,0.004590129323,3,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.008767028062,0.7032779326
1084,back,239,801,1.360937436,0.004536458121,6,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.008754845565,0.7690943685
1085,dec,240,810,1.377246503,0.004590821678,3,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.0076949665,0.6452053479
1086,back,239,801,1.360749622,0.004535832073,3,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.009368603292,0.7398864149
1087,dec,240,810,1.376445701,0.004588152337,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.007038727847,0.6735242149
1088,back,239,801,1.360793695,0.004535978985,3,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.00741838928,0.5227404793
1089,dec,240,810,1.376956054,0.004589853513,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.006098289771,0.5876916412
1090,back,239,801,1.360916626,0.004536388753,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.006684859804,0.6277368973
1091,dec,240,810,1.37728394,0.004590946468,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.007929371544,0.715188023
1092,back,239,801,1.361130617,0.004537102057,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.008109310761,0.7015160676
1093,dec,240,810,1.377396218,0.004591320725,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.008200627784,0.6983163132
1094,back,239,801,1.361262217,0.004537540724,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.008775957838,0.7663033958
1095,dec,240,810,1.3774668,0.004591555999,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.009178564208,0.8152374655
1096,back,239,801,1.361293445,0.004537644817,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.009248509999,0.7813261084
1097,dec,240,810,1.377505854,0.004591686181,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.009633438184,0.8374226835
1098,back,239,801,1.361308306,0.004537694353,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.009291922025,0.7987321142
1099,dec,240,810,1.377507708,0.00459169236,4,0,0.983605516,60,0,1,0,-0,0,0,0,0,0.009536307706,0.8162548187
1100,dec,239,801,1.361325446,0.004537751487,4,0,0.983605516,61,0,1,0,-0,0,0,0,0,0.009557012372,0.8208008127
1101,back,238,792,1.344039045,0.00448013015,2,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.00942116624,0.6356217213
1102,dec,239,801,1.360929067,0.004536430222,3,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.006364424137,0.4796636361
1103,back,238,792,1.344261925,0.004480873084,2,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008965672213,0.7693734875
1104,dec,239,801,1.360797004,0.004535990012,3,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.007668137795,0.552246621
1105,back,238,798,1.34430628,0.004481020935,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008723118702,0.8117293539
1106,dec,239,801,1.360635833,0.004535452775,3,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.008219102737,0.7601226081
1107,back,238,797,1.344057923,0.004480193075,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.009860775375,0.6760716322
1108,dec,239,801,1.360821794,0.004536072647,4,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.007435851807,0.7391768423
1109,back,238,792,1.344299733,0.00448099911,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.007323856308,0.6302259585
1110,dec,239,801,1.360761137,0.004535870458,2,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.00948157399,0.7620578772
1111,back,238,798,1.344203871,0.004480679569,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008368815776,0.6670522057
1112,dec,239,801,1.360786821,0.004535956071,3,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.00776688464,0.7610303543
1113,back,238,797,1.343962709,0.004479875697,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008104232398,0.541196294
1114,dec,239,801,1.360750034,0.004535833445,4,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.009187884261,0.814566474
1115,back,238,792,1.344244672,0.004480815572,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.007183340208,0.5936849528
1116,dec,239,801,1.360722768,0.004535742562,2,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.009182404895,0.6921802022
1117,back,238,798,1.344162054,0.00448054018,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008607127905,0.6856839248
1118,dec,239,801,1.360785443,0.004535951478,3,0,0.9832102028,61,0,1,0,-0,0,0,0,0,0.007648432295,0.7611713012
1119,dec,238,797,1.343962814,0.004479876048,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008335698062,0.5528091511
1120,back,237,788,1.327467009,0.004424890029,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008844738554,0.5809312216
1121,dec,238,792,1.344319189,0.004481063962,4,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.00825188656,0.8105116847
1122,back,237,789,1.328244674,0.004427482248,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008163252726,0.7974626728
1123,dec,238,798,1.344572634,0.004481908782,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.00719488074,0.5517929612
1124,back,237,792,1.328475832,0.004428252774,7,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008764334425,0.8337711774
1125,dec,238,798,1.344180963,0.004480603209,4,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.007374314135,0.6035665973
1126,back,237,792,1.328235448,0.004427451494,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008340484827,0.5863900074
1127,dec,238,795,1.343422181,0.004478073936,2,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008863487194,0.5602840207
1128,back,237,792,1.328262756,0.004427542521,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008162119751,0.6697748051
1129,dec,238,801,1.341516574,0.004471721913,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008328541742,0.7661881846
1130,back,237,792,1.328375661,0.004427918869,5,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.009837252788,0.7817605215
1131,dec,238,798,1.344473136,0.004481577121,3,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.009206423446,0.6753464761
1132,back,237,792,1.328215427,0.004427384756,4,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007474570828,0.646698729
1133,dec,238,798,1.344008993,0.004480029978,4,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008418239655,0.8182766337
1134,back,237,792,1.327877498,0.004426258327,4,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008669198436,0.7421648595
1135,dec,238,798,1.344127653,0.00448042551,4,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008786561502,0.7426687475
1136,back,237,789,1.328189486,0.004427298285,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008585781319,0.7678174446
1137,dec,238,798,1.344216435,0.004480721449,1,0,0.9832102028,62,0,1,0,-0,0,0,0,0,0.008638096418,0.243955389
1138,dec,237,792,1.328318879,0.004427729596,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.009758397332,0.909749175
1139,back,236,783,1.312527378,0.00437509126,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.008333426265,0.7084546525
1140,dec,237,792,1.328427266,0.004428090888,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007867491249,0.7223314547
1141,back,236,787,1.31260967,0.004375365566,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.006490988485,0.4774162487
1142,dec,237,793,1.327503982,0.004425013274,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.009651578443,0.7255559905
1143,back,236,787,1.312727994,0.004375759978,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009101274947,0.6759637933
1144,dec,237,792,1.32845273,0.004428175767,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007691905708,0.6432353503
1145,back,236,788,1.312251604,0.004374172012,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.007581487971,0.6920838002
1146,dec,237,797,1.325415826,0.004418052754,2,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.008552604092,0.547362597
1147,back,236,788,1.312388257,0.004374627524,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.008375607376,0.7910006543
1148,dec,237,792,1.328183001,0.004427276669,4,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007320835495,0.632539571
1149,back,236,783,1.312485773,0.004374952578,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.006669223331,0.5953090938
1150,dec,237,792,1.321987363,0.004406624542,4,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007547487218,0.5582985332
1151,back,236,783,1.31227744,0.004374258133,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.006629201191,0.6406933493
1152,dec,237,792,1.328295427,0.004427651424,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.005492956668,0.539921127
1153,back,236,787,1.312465466,0.004374884888,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.006540345558,0.5360347341
1154,dec,237,792,1.328169154,0.004427230513,3,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.009278087931,0.9037817741
1155,back,236,788,1.31264532,0.004375484401,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009906737496,0.6921665175
1156,dec,237,792,1.328272845,0.00442757615,4,0,0.9832102028,63,0,1,0,-0,0,0,0,0,0.007585324633,0.7357578574
1157,dec,236,783,1.312483371,0.004374944568,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.006311092165,0.5968710795
1158,back,235,778,1.296180139,0.004320600464,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.007878086954,0.7171330901
1159,dec,236,783,1.312102489,0.004373674962,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009371163601,0.8783168
1160,back,235,779,1.296763257,0.004322544188,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009893980024,0.6626212516
1161,dec,236,783,1.312203661,0.004374012202,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.008894671391,0.8071816809
1162,back,235,779,1.296683048,0.004322276828,5,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.007081773714,0.6254607909
1163,dec,236,783,1.312412387,0.004374707957,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009138644708,0.8502801798
1164,back,235,778,1.296543533,0.004321811775,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.007194986125,0.6368891547
1165,dec,236,783,1.312009678,0.004373365592,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.008892118618,0.8803672122
1166,back,235,779,1.296832695,0.004322775649,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009981320898,0.718856479
1167,dec,236,783,1.312292538,0.00437430846,4,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009063588524,0.8042965911
1168,back,235,778,1.29676027,0.004322534233,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.007668059662,0.6616523143
1169,dec,236,783,1.312481616,0.004374938721,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009454901342,0.8237935754
1170,back,235,779,1.296825951,0.004322753172,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.007979823144,0.7762576938
1171,dec,236,783,1.31249496,0.004374983201,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.009682490943,0.6436858009
1172,back,235,779,1.296751326,0.004322504419,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009370366066,0.8868673242
1173,dec,236,783,1.312399916,0.004374666386,5,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.00742282875,0.7016617042
1174,back,235,778,1.296566515,0.004321888384,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.006777620892,0.5706923657
1175,dec,236,783,1.312268187,0.004374227292,3,0,0.9832102028,64,0,1,0,-0,0,0,0,0,0.008889509271,0.7329973209
1176,dec,235,779,1.297053349,0.004323511162,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009095493092,0.6539275761
1177,back,234,774,1.28082106,0.004269403533,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.006925566466,0.6565478952
1178,dec,235,779,1.29626965,0.004320898834,3,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.008857865586,0.7962101074
1179,back,234,774,1.280901273,0.004269670911,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.009628494696,0.850788449
1180,dec,235,779,1.296636951,0.004322123171,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009385582728,0.8332920531
1181,back,234,774,1.281104115,0.004270347051,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.009210685455,0.8058170444
1182,dec,235,779,1.296956482,0.004323188274,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.00904609876,0.854135881
1183,back,234,774,1.281293321,0.004270977736,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007971613709,0.7425657582
1184,dec,235,779,1.297120674,0.004323735581,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009618792114,0.8522400224
1185,back,234,774,1.281425049,0.00427141683,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007737397166,0.7248507445
1186,dec,235,779,1.297173053,0.004323910178,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009152354603,0.8440819299
1187,back,234,774,1.28146733,0.004271557766,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007591030486,0.7166506911
1188,dec,235,779,1.297181537,0.004323938456,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009103271488,0.8500749794
1189,back,234,774,1.281483229,0.004271610762,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007612567976,0.7241328374
1190,dec,235,779,1.29719035,0.004323967835,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.00910721564,0.8463664476
1191,back,234,774,1.281487339,0.004271624463,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007639146642,0.728889276
1192,dec,235,779,1.297192853,0.004323976178,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.00904099811,0.8475415058
1193,back,234,774,1.281491403,0.00427163801,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007633732947,0.7291276991
1194,dec,235,779,1.297194057,0.004323980189,4,0,0.9832102028,65,0,1,0,-0,0,0,0,0,0.009031581726,0.8482402038
1195,dec,234,774,1.28149445,0.004271648165,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007645526677,0.7312837518
1196,back,233,769,1.265130103,0.004217100343,3,0,0.9832102028,67,0,1,0,-0,0,0,0,0,0.00855489678,0.6536339514
1197,dec,234,774,1.2812281,0.004270760333,3,0,0.9832102028,66,0,1,0,-0,0,0,0,0,0.007765562028,0.5801104056
1198,back,233,769,1.265150063,0.004217166878,4,0,0.9832102028,67,0,1,0,-0,0,0,0,0,0.0073356741,0.6734599938
