# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 flexibility_diag=1 dataset_step=1400 eps=0.01 damp=0
step,move,vertex,dir,sT,sF,sI,bias_cert,score,abspol,margin,prod_plus,prod_minus,degree,n_inc,len1,len2,len3,len4p,Sigma_before,Sigma_per_N,step_frac,eta_before,r,converged,crashed,sat_oracle,delta_sigma,eta_after,mean_sI_after,delta_mean_sI
1400,back,85,0,0.3643772641,0.2341731191,0.4014496168,0.7658268809,0.7658268809,0.1302041449,0.2175324727,0.5242041339,0.6315847343,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5268514894,48,0.1971377393,-0.005393825164
1400,back,85,1,0.3643772641,0.2341731191,0.4014496168,0.7658268809,0.7658268809,0.1302041449,0.2175324727,0.5242041339,0.6315847343,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2640552803,27,0.1976107881,-0.00492077634
1400,back,123,0,0.2395113122,0.2692929198,0.491195768,0.7604886878,0.7604886878,0.02978160765,0.05853254705,0.672219801,0.645894904,6,6,0,1,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3025306359,24,0.1969956334,-0.005535931068
1400,back,123,1,0.2395113122,0.2692929198,0.491195768,0.7604886878,0.7604886878,0.02978160765,0.05853254705,0.672219801,0.645894904,6,6,0,1,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3267260685,21,0.1941469154,-0.008384649032
1400,back,124,0,0.2400720493,0.6251050462,0.1348229045,0.7599279507,0.7599279507,0.3850329969,0.4450337381,0.3596284856,0.1774153778,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2868493199,46,0.2081999747,0.005668410317
1400,back,124,1,0.2400720493,0.6251050462,0.1348229045,0.7599279507,0.7599279507,0.3850329969,0.4450337381,0.3596284856,0.1774153778,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.378477265,324,0.1733901878,-0.02914137662
1400,back,181,0,0.7017116408,0.241395509,0.0568928502,0.758604491,0.758604491,0.4603161319,0.4880846593,0.07499672211,0.1907310442,15,15,0,3,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,181,1,0.7017116408,0.241395509,0.0568928502,0.758604491,0.758604491,0.4603161319,0.4880846593,0.07499672211,0.1907310442,15,15,0,3,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4201783461,54,0.2026142485,8.268408881e-05
1400,back,166,0,0.242095917,0.3424949093,0.4154091737,0.757904083,0.757904083,0.1003989922,0.1717423328,0.6317961329,0.5481025674,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.308838377,27,0.1994965452,-0.003035019192
1400,back,166,1,0.242095917,0.3424949093,0.4154091737,0.757904083,0.757904083,0.1003989922,0.1717423328,0.6317961329,0.5481025674,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4527851765,33,0.1912510441,-0.01128052031
1400,back,118,0,0.2446058751,0.5894217295,0.1659723954,0.7553941249,0.7553941249,0.3448158544,0.4134345823,0.4042405732,0.2197162911,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.295003349,55,0.2081246006,0.005593036133
1400,back,118,1,0.2446058751,0.5894217295,0.1659723954,0.7553941249,0.7553941249,0.3448158544,0.4134345823,0.4042405732,0.2197162911,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,270,0,0.2447730864,0.7159735794,0.03925333416,0.7552269136,0.7552269136,0.4712004931,0.4904523844,0.1382031083,0.05197554994,11,11,0,1,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3066600274,35,0.2039902545,0.001458690032
1400,back,270,1,0.2447730864,0.7159735794,0.03925333416,0.7552269136,0.7552269136,0.4712004931,0.4904523844,0.1382031083,0.05197554994,11,11,0,1,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,205,0,0.6806446085,0.24775831,0.0715970815,0.75224169,0.75224169,0.4328862984,0.4662698595,0.09517829503,0.2241924934,11,11,0,4,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,205,1,0.6806446085,0.24775831,0.0715970815,0.75224169,0.75224169,0.4328862984,0.4662698595,0.09517829503,0.2241924934,11,11,0,4,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2959949491,29,0.2008920432,-0.0016395212
1400,back,299,0,0.6708281609,0.2484015021,0.08077033702,0.7515984979,0.7515984979,0.4224266589,0.4595441987,0.1074647398,0.2453743833,13,13,0,1,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,299,1,0.6708281609,0.2484015021,0.08077033702,0.7515984979,0.7515984979,0.4224266589,0.4595441987,0.1074647398,0.2453743833,13,13,0,1,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3108735321,30,0.2008043478,-0.001727216634
1400,back,82,0,0.3562850833,0.2492522541,0.3944626626,0.7507477459,0.7507477459,0.1070328293,0.1767567789,0.5254263695,0.6127909302,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4569458247,27,0.1953198887,-0.007211675756
1400,back,82,1,0.3562850833,0.2492522541,0.3944626626,0.7507477459,0.7507477459,0.1070328293,0.1767567789,0.5254263695,0.6127909302,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3200981949,28,0.2009866014,-0.001544963042
1400,back,225,0,0.640912661,0.2505252679,0.1085620711,0.7494747321,0.7494747321,0.3903873931,0.4379299786,0.1448508755,0.3023277608,11,11,0,0,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,225,1,0.640912661,0.2505252679,0.1085620711,0.7494747321,0.7494747321,0.3903873931,0.4379299786,0.1448508755,0.3023277608,11,11,0,0,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3199335482,27,0.2020711124,-0.0004604520596
1400,back,102,0,0.2534882639,0.4271497083,0.3193620278,0.7465117361,0.7465117361,0.1736614444,0.2551451014,0.5574964915,0.4278057696,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3102471426,24,0.1958451689,-0.006686395548
1400,back,102,1,0.2534882639,0.4271497083,0.3193620278,0.7465117361,0.7465117361,0.1736614444,0.2551451014,0.5574964915,0.4278057696,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,122,0,0.5636053568,0.2672212046,0.1691734386,0.7327787954,0.7327787954,0.2963841523,0.3567340839,0.2308656305,0.387661584,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,122,1,0.5636053568,0.2672212046,0.1691734386,0.7327787954,0.7327787954,0.2963841523,0.3567340839,0.2308656305,0.387661584,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3490071655,38,0.2005393969,-0.001992167506
1400,back,160,0,0.2674361912,0.5436676204,0.1888961883,0.7325638088,0.7325638088,0.2762314292,0.3405623611,0.413944302,0.2578562933,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3106513289,30,0.2003012387,-0.002230325684
1400,back,160,1,0.2674361912,0.5436676204,0.1888961883,0.7325638088,0.7325638088,0.2762314292,0.3405623611,0.413944302,0.2578562933,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8281247677,71,0.1939182087,-0.00861335575
1400,back,114,0,0.5540522077,0.2691257623,0.1768220301,0.7308742377,0.7308742377,0.2849264454,0.3461298235,0.2419322244,0.3965083652,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8168109939,74,0.1926977488,-0.009833815624
1400,back,114,1,0.5540522077,0.2691257623,0.1768220301,0.7308742377,0.7308742377,0.2849264454,0.3461298235,0.2419322244,0.3965083652,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3354810403,49,0.2002234427,-0.002308121746
1400,back,84,0,0.6046240822,0.2703117817,0.1250641361,0.7296882183,0.7296882183,0.3343123005,0.3820992078,0.1713939365,0.3163170302,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.9209894465,69,0.1847513338,-0.01778023062
1400,back,84,1,0.6046240822,0.2703117817,0.1250641361,0.7296882183,0.7296882183,0.3343123005,0.3820992078,0.1713939365,0.3163170302,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3001969087,46,0.204555075,0.002023510584
1400,back,27,0,0.2727975513,0.6032714054,0.1239310432,0.7272024487,0.7272024487,0.3304738541,0.3772235639,0.3123824321,0.1704216528,9,9,0,0,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,27,1,0.2727975513,0.6032714054,0.1239310432,0.7272024487,0.7272024487,0.3304738541,0.3772235639,0.3123824321,0.1704216528,9,9,0,0,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.9997647757,49,0.184357662,-0.01817390245
1400,back,171,0,0.2759064663,0.3909774904,0.3331160433,0.7240935337,0.7240935337,0.1150710241,0.172550296,0.5469683601,0.4600455988,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3464081811,33,0.1979632013,-0.004568363109
1400,back,171,1,0.2759064663,0.3909774904,0.3331160433,0.7240935337,0.7240935337,0.1150710241,0.172550296,0.5469683601,0.4600455988,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5692018056,38,0.1940434018,-0.008488162599
1400,back,167,0,0.6270832624,0.2764218316,0.09649490607,0.7235781684,0.7235781684,0.3506614308,0.3881122897,0.1333579567,0.2587572408,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.131460539,167,0.1830143493,-0.01951721513
1400,back,167,1,0.6270832624,0.2764218316,0.09649490607,0.7235781684,0.7235781684,0.3506614308,0.3881122897,0.1333579567,0.2587572408,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3219873782,39,0.2011627745,-0.001368789873
1400,back,218,0,0.2770638818,0.5212907196,0.2016453986,0.7229361182,0.7229361182,0.2442268378,0.3059127327,0.4212272601,0.2789256111,12,12,0,0,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3358770726,60,0.2067257071,0.004194142721
1400,back,218,1,0.2770638818,0.5212907196,0.2016453986,0.7229361182,0.7229361182,0.2442268378,0.3059127327,0.4212272601,0.2789256111,12,12,0,0,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8097395137,43,0.1838679458,-0.01866361865
1400,back,278,0,0.2775786419,0.5335926965,0.1888286616,0.7224213581,0.7224213581,0.2560140546,0.315610331,0.4048578576,0.2613829997,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3188683302,37,0.1988720633,-0.003659501159
1400,back,278,1,0.2775786419,0.5335926965,0.1888286616,0.7224213581,0.7224213581,0.2560140546,0.315610331,0.4048578576,0.2613829997,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,300,0,0.2795718943,0.4565432051,0.2638849006,0.7204281057,0.7204281057,0.1769713108,0.2404125537,0.4855673957,0.3662890141,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3479385896,40,0.2019843107,-0.0005472537081
1400,back,300,1,0.2795718943,0.4565432051,0.2638849006,0.7204281057,0.7204281057,0.1769713108,0.2404125537,0.4855673957,0.3662890141,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.6035126013,36,0.1899453187,-0.01258624574
1400,back,257,0,0.3845061193,0.284243827,0.3312500536,0.715756173,0.715756173,0.1002622923,0.149924935,0.462797341,0.538185779,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5439077893,31,0.1910038749,-0.01152768952
1400,back,257,1,0.3845061193,0.284243827,0.3312500536,0.715756173,0.715756173,0.1002622923,0.149924935,0.462797341,0.538185779,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3864956319,34,0.2023960411,-0.000135523275
1400,back,71,0,0.5321298326,0.2844387319,0.1834314356,0.7155612681,0.7155612681,0.2476911007,0.3033316631,0.256346233,0.3920562762,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,71,1,0.5321298326,0.2844387319,0.1834314356,0.7155612681,0.7155612681,0.2476911007,0.3033316631,0.256346233,0.3920562762,7,7,0,0,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3507024944,32,0.1988118006,-0.0037197638
1400,back,81,0,0.5646580649,0.2931542397,0.1421876953,0.7068457603,0.7068457603,0.2715038252,0.3165072636,0.2011580225,0.3266115297,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,81,1,0.5646580649,0.2931542397,0.1421876953,0.7068457603,0.7068457603,0.2715038252,0.3165072636,0.2011580225,0.3266115297,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3579274592,33,0.2001245261,-0.002407038322
1400,back,284,0,0.4234107763,0.2941118733,0.2824773503,0.7058881267,0.7058881267,0.129298903,0.1802018418,0.4001729731,0.4899109084,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,284,1,0.4234107763,0.2941118733,0.2824773503,0.7058881267,0.7058881267,0.129298903,0.1802018418,0.4001729731,0.4899109084,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3973503343,33,0.1921558177,-0.01037574674
1400,back,112,0,0.6264420243,0.2941871175,0.07937085817,0.7058128825,0.7058128825,0.3322549068,0.3608998366,0.1124531163,0.2124726638,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.162665085,73,0.1887342306,-0.01379733385
1400,back,112,1,0.6264420243,0.2941871175,0.07937085817,0.7058128825,0.7058128825,0.3322549068,0.3608998366,0.1124531163,0.2124726638,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,191,0,0.2963665206,0.4848670993,0.2187663801,0.7036334794,0.7036334794,0.1885005787,0.2412857996,0.424679495,0.3109095666,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3989558132,34,0.2011591964,-0.001372368043
1400,back,191,1,0.2963665206,0.4848670993,0.2187663801,0.7036334794,0.7036334794,0.1885005787,0.2412857996,0.424679495,0.3109095666,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7848206148,48,0.1917576882,-0.01077387618
1400,back,288,0,0.3000470883,0.5728356969,0.1271172148,0.6999529117,0.6999529117,0.2727886087,0.3125145933,0.2975838895,0.1816082377,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3925458785,36,0.1991861728,-0.003345391592
1400,back,288,1,0.3000470883,0.5728356969,0.1271172148,0.6999529117,0.6999529117,0.2727886087,0.3125145933,0.2975838895,0.1816082377,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,223,0,0.6009601406,0.3001554463,0.09888441312,0.6998445537,0.6998445537,0.3008046942,0.3338136623,0.1412948241,0.2478058539,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,223,1,0.6009601406,0.3001554463,0.09888441312,0.6998445537,0.6998445537,0.3008046942,0.3338136623,0.1412948241,0.2478058539,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4582587258,44,0.2077179117,0.005186347299
1400,back,183,0,0.4234112988,0.3070626241,0.2695260771,0.6929373759,0.6929373759,0.1163486747,0.1592783412,0.3889616673,0.4674494601,13,13,0,4,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,183,1,0.4234112988,0.3070626241,0.2695260771,0.6929373759,0.6929373759,0.1163486747,0.1592783412,0.3889616673,0.4674494601,13,13,0,4,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4398069441,38,0.2008148762,-0.001716688253
1400,back,69,0,0.3117711558,0.4657781494,0.2224506948,0.6882288442,0.6882288442,0.1540069935,0.198067174,0.4164013406,0.3232219873,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4220255101,33,0.2026294872,9.792277341e-05
1400,back,69,1,0.3117711558,0.4657781494,0.2224506948,0.6882288442,0.6882288442,0.1540069935,0.198067174,0.4164013406,0.3232219873,11,11,0,2,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7153025695,80,0.1891851053,-0.01334645916
1400,back,161,0,0.3119096536,0.6411112595,0.046979087,0.6880903464,0.6880903464,0.3292016059,0.3454295718,0.1309015349,0.06827459103,11,11,0,4,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3808027777,70,0.1986605594,-0.003871004977
1400,back,161,1,0.3119096536,0.6411112595,0.046979087,0.6880903464,0.6880903464,0.3292016059,0.3454295718,0.1309015349,0.06827459103,11,11,0,4,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,53,0,0.3167186499,0.4991920526,0.1840892976,0.6832813501,0.6832813501,0.1824734027,0.2236438401,0.367584617,0.2694194676,12,12,0,2,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3749481912,36,0.2023249218,-0.0002066426248
1400,back,53,1,0.3167186499,0.4991920526,0.1840892976,0.6832813501,0.6832813501,0.1824734027,0.2236438401,0.367584617,0.2694194676,12,12,0,2,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7104056063,45,0.190317694,-0.01221387044
1400,back,63,0,0.3186222661,0.5383164238,0.1430613101,0.6813777339,0.6813777339,0.2196941577,0.2563709169,0.3098687444,0.2099588862,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3845621468,34,0.2002107768,-0.00232078767
1400,back,63,1,0.3186222661,0.5383164238,0.1430613101,0.6813777339,0.6813777339,0.2196941577,0.2563709169,0.3098687444,0.2099588862,6,6,0,0,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,202,0,0.3214002601,0.4604568621,0.2181428778,0.6785997399,0.6785997399,0.139056602,0.1778542372,0.4043103554,0.3214603027,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4578862758,163,0.1972742438,-0.00525732059
1400,back,202,1,0.3214002601,0.4604568621,0.2181428778,0.6785997399,0.6785997399,0.139056602,0.1778542372,0.4043103554,0.3214603027,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.8222393817,152,0.1885933143,-0.01393825009
1400,back,135,0,0.3246441102,0.4185405637,0.2568153261,0.6753558898,0.6753558898,0.09389645357,0.1263433664,0.4416736751,0.3802666564,4,4,0,0,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4757594384,49,0.1946924139,-0.007839150557
1400,back,135,1,0.3246441102,0.4185405637,0.2568153261,0.6753558898,0.6753558898,0.09389645357,0.1263433664,0.4416736751,0.3802666564,4,4,0,0,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,192,0,0.3324877043,0.39209326,0.2754190357,0.6675122957,0.6675122957,0.05960555567,0.08226210542,0.4530613292,0.4126051871,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4743105644,30,0.2016160406,-0.0009155237994
1400,back,192,1,0.3324877043,0.39209326,0.2754190357,0.6675122957,0.6675122957,0.05960555567,0.08226210542,0.4530613292,0.4126051871,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5677790293,124,0.1891036798,-0.0134278846
1400,back,265,0,0.5032196162,0.3327800549,0.1640003289,0.6672199451,0.6672199451,0.1704395613,0.2038751535,0.2457965024,0.3301264185,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7567850171,79,0.190515428,-0.01201613641
1400,back,265,1,0.5032196162,0.3327800549,0.1640003289,0.6672199451,0.6672199451,0.1704395613,0.2038751535,0.2457965024,0.3301264185,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4353198035,40,0.1995913219,-0.002940242541
1400,back,115,0,0.5121324816,0.334530478,0.1533370405,0.665469522,0.665469522,0.1776020036,0.2097670645,0.2304193286,0.3143005728,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,115,1,0.5121324816,0.334530478,0.1533370405,0.665469522,0.665469522,0.1776020036,0.2097670645,0.2304193286,0.3143005728,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5461243609,51,0.1948777958,-0.007653768609
1400,back,37,0,0.4770486113,0.335369961,0.1875814277,0.664630039,0.664630039,0.1416786503,0.1743912007,0.282234351,0.3586976376,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,37,1,0.4770486113,0.335369961,0.1875814277,0.664630039,0.664630039,0.1416786503,0.1743912007,0.282234351,0.3586976376,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3959495713,34,0.1931741107,-0.009357453753
1400,back,41,0,0.3377306726,0.4747329301,0.1875363973,0.6622693274,0.6622693274,0.1370022575,0.168625717,0.3570305623,0.2831724037,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5221784902,29,0.1935028187,-0.009028745765
1400,back,41,1,0.3377306726,0.4747329301,0.1875363973,0.6622693274,0.6622693274,0.1370022575,0.168625717,0.3570305623,0.2831724037,9,9,0,2,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.000972384,84,0.18801262,-0.01451894445
1400,back,62,0,0.6067942537,0.3378997396,0.05530600676,0.6621002604,0.6621002604,0.2688945141,0.2846366295,0.083531166,0.1406541163,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.09029412,51,0.186604424,-0.01592714038
1400,back,62,1,0.6067942537,0.3378997396,0.05530600676,0.6621002604,0.6621002604,0.2688945141,0.2846366295,0.083531166,0.1406541163,8,8,0,3,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,35,0,0.3384842333,0.346840206,0.3146755607,0.6615157667,0.6615157667,0.008355972728,0.01219272544,0.481774236,0.4756886783,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4034885978,44,0.1976848651,-0.004846699291
1400,back,35,1,0.3384842333,0.346840206,0.3146755607,0.6615157667,0.6615157667,0.008355972728,0.01219272544,0.481774236,0.4756886783,5,5,0,0,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.3877885409,29,0.1912992923,-0.01123227208
1400,back,232,0,0.339453785,0.4447805827,0.2157656323,0.660546215,0.660546215,0.1053267978,0.1343052563,0.3886132681,0.3266472918,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.2966823273,62,0.2041356359,0.001604071463
1400,back,232,1,0.339453785,0.4447805827,0.2157656323,0.660546215,0.660546215,0.1053267978,0.1343052563,0.3886132681,0.3266472918,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5454655681,31,0.1985794522,-0.003952112259
1400,back,95,0,0.5753314696,0.3408413212,0.08382720924,0.6591586788,0.6591586788,0.2344901484,0.2559453312,0.1271730343,0.1973944459,15,15,0,0,15,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.048936264,93,0.1816546441,-0.02087692032
1400,back,95,1,0.5753314696,0.3408413212,0.08382720924,0.6591586788,0.6591586788,0.2344901484,0.2559453312,0.1271730343,0.1973944459,15,15,0,0,15,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4994113016,37,0.1975073884,-0.005024176052
1400,back,163,0,0.3426185874,0.4036784475,0.2537029651,0.6573814126,0.6573814126,0.06105986017,0.08181710139,0.42544658,0.3859296296,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,163,1,0.3426185874,0.4036784475,0.2537029651,0.6573814126,0.6573814126,0.06105986017,0.08181710139,0.42544658,0.3859296296,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,159,0,0.5872086621,0.3432509549,0.06954038305,0.6567490451,0.6567490451,0.2439577072,0.2621905377,0.1058857772,0.1684637653,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,159,1,0.5872086621,0.3432509549,0.06954038305,0.6567490451,0.6567490451,0.2439577072,0.2621905377,0.1058857772,0.1684637653,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.58946419,137,0.1906370548,-0.01189450967
1400,back,184,0,0.4386636858,0.3455760231,0.2157602911,0.6544239769,0.6544239769,0.09308766264,0.1186979715,0.3296949665,0.3843690238,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.701172901,39,0.1879083654,-0.01462319905
1400,back,184,1,0.4386636858,0.3455760231,0.2157602911,0.6544239769,0.6544239769,0.09308766264,0.1186979715,0.3296949665,0.3843690238,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5006282444,29,0.1951389868,-0.007392577605
1400,back,57,0,0.3509865992,0.5217436904,0.1272697104,0.6490134008,0.6490134008,0.1707570912,0.1956584906,0.2661119316,0.1960971995,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4386353623,31,0.1957135004,-0.006818064001
1400,back,57,1,0.3509865992,0.5217436904,0.1272697104,0.6490134008,0.6490134008,0.1707570912,0.1956584906,0.2661119316,0.1960971995,9,9,0,1,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
