# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=0 lyapunov_step=-1 lyapunov_check=0 stability_constrained=1 tight_physical=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma,selected_stability_rho,selected_stability_sigma,stability_probes
732,dec,260,926,2.135123115,0.00711707705,3,0,0.976883579,40,0,-inf,0,0,0,0,-inf,0,0,0,2.111977584,1
733,back,259,917,2.112125801,0.007040419335,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.135060643,1
734,dec,260,926,2.135269985,0.007117566616,3,0,0.976883579,40,0,-inf,0,0,0,0,-inf,0,0,0,2.111977584,1
735,back,259,917,2.111601172,0.007038670573,4,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.135060643,1
736,dec,260,926,2.134653374,0.007115511248,3,0,0.976883579,40,0,-inf,0,0,0,0,-inf,0,0,0,2.111977584,1
737,back,259,917,2.111781083,0.007039270278,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.135060643,1
738,dec,260,926,2.135094473,0.007116981577,3,0,0.976883579,40,0,-inf,0,0,0,0,-inf,0,0,0,2.111977584,1
739,dec,259,917,2.112007354,0.007040024514,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
740,back,258,914,2.088639799,0.006962132663,2,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
741,dec,259,923,2.111610578,0.007038701928,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
742,back,258,914,2.088325644,0.006961085479,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
743,dec,259,923,2.111553842,0.007038512805,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
744,back,258,914,2.088085928,0.006960286428,4,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
745,dec,259,923,2.110983993,0.007036613311,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
746,back,258,914,2.088059214,0.00696019738,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
747,dec,259,923,2.111426981,0.007038089938,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
748,back,258,914,2.088337553,0.006961125175,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
749,dec,259,923,2.111454168,0.00703818056,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
750,back,258,914,2.088374727,0.006961249089,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
751,dec,259,923,2.111549648,0.007038498828,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
752,back,258,914,2.088485163,0.006961617209,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
753,dec,259,923,2.111642603,0.007038808677,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
754,back,258,914,2.087962936,0.006959876452,4,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
755,dec,259,923,2.111062815,0.007036876049,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
756,back,258,914,2.088126004,0.006960420013,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.111429389,1
757,dec,259,923,2.111462822,0.007038209408,3,0,0.976883579,41,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
758,dec,258,914,2.08834436,0.006961147865,3,0,0.976883579,42,0,-inf,0,0,0,0,-inf,0,0,0,2.064201917,1
759,back,257,906,2.064109937,0.006880366457,5,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
760,dec,258,914,2.088260193,0.006960867311,5,0,0.9763675166,42,0,-inf,0,0,0,0,-inf,0,0,0,2.0643454,1
761,back,257,910,2.064248311,0.006880827705,4,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.088311679,1
762,dec,258,914,2.088333163,0.006961110543,4,0,0.9763675166,42,0,-inf,0,0,0,0,-inf,0,0,0,2.064201917,1
763,back,257,906,2.064044631,0.00688014877,3,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.084392596,1
764,dec,258,915,2.084420072,0.006948066908,3,0,0.9763675166,42,0,-inf,0,0,0,0,-inf,0,0,0,2.075389723,1
765,back,257,903,2.075355918,0.006917853061,4,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.099197253,1
766,dec,258,906,2.099511131,0.006998370437,2,0,0.9763675166,42,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
767,back,257,897,2.079705843,0.006932352808,3,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
768,dec,257,897,2.079619839,0.006932066131,0,1,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
769,back,256,894,2.055969069,0.00685323023,3,0,0.9763675166,44,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
770,dec,257,897,2.079771176,0.006932570586,3,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
771,back,256,894,2.055913983,0.006853046609,3,0,0.9763675166,44,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
772,dec,257,897,2.079834265,0.006932780884,3,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
773,back,256,894,2.056078566,0.006853595222,3,0,0.9763675166,44,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
774,dec,257,897,2.079948228,0.00693316076,2,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
775,back,256,894,2.055727768,0.006852425893,2,0,0.9763675166,44,0,-inf,0,0,0,0,-inf,0,0,0,2.079586282,1
776,dec,257,897,2.079707478,0.006932358259,2,0,0.9763675166,43,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
777,dec,256,894,2.055919394,0.006853064646,2,0,0.9763675166,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031814355,1
778,back,255,890,2.031797135,0.006772657118,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
779,dec,256,894,2.055949199,0.006853163998,4,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
780,back,255,888,2.031489475,0.006771631585,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
781,dec,256,894,2.05613981,0.006853799366,3,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031213065,1
782,back,255,888,2.031181451,0.006770604835,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
783,dec,256,894,2.055806559,0.006852688531,3,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
784,back,255,888,2.031433716,0.006771445719,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
785,dec,256,894,2.055885932,0.006852953107,3,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031814355,1
786,back,255,890,2.031900942,0.006773003141,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
787,dec,256,894,2.056147985,0.006853826615,4,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
788,back,255,888,2.031478193,0.006771593976,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
789,dec,256,894,2.056094974,0.006853649914,3,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031814355,1
790,back,255,890,2.031765014,0.006772550046,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
791,dec,256,894,2.056076787,0.006853589291,4,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
792,back,255,888,2.031414564,0.006771381879,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
793,dec,256,894,2.056067712,0.006853559041,3,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031814355,1
794,back,255,890,2.031740223,0.00677246741,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.055748101,1
795,dec,256,894,2.056071852,0.006853572839,4,0,0.9758391001,44,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
796,dec,255,888,2.031399609,0.00677133203,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.007311939,1
797,back,254,881,2.007395328,0.006691317759,4,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.031407382,1
798,dec,255,888,2.031194074,0.006770646912,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.00804613,1
799,back,254,884,2.008077319,0.006693591062,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.031814355,1
800,dec,255,890,2.032031697,0.006773438992,3,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.010213734,1
801,back,254,884,2.010389617,0.006701298723,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.033667149,1
802,dec,255,887,2.033992198,0.006779973993,2,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.010374438,1
803,back,254,882,2.010358491,0.00670119497,4,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.030857082,1
804,dec,255,886,2.030979716,0.006769932388,4,0,0.9758391001,45,0,-inf,0,0,0,0,-inf,0,0,0,2.023212236,1
805,back,254,884,2.023319439,0.006744398131,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.023212236,1
806,dec,254,884,2.023186773,0.00674395591,0,1,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
807,back,253,880,2.002747222,0.006675824075,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,2.019810318,1
808,dec,254,884,2.019777868,0.006732592894,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
809,back,253,880,2.00300018,0.006676667267,2,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,2.014632265,1
810,dec,254,886,2.014864161,0.006716213869,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
811,back,253,880,2.002859652,0.006676198841,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,2.021682446,1
812,dec,254,887,2.021880738,0.00673960246,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
813,back,253,880,2.002697267,0.006675657555,2,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,2.023915589,1
814,dec,254,888,2.023959271,0.006746530902,3,0,0.9758391001,46,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
815,dec,253,880,2.002830035,0.006676100118,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
816,back,252,877,1.979055879,0.006596852929,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
817,dec,253,880,2.002820237,0.006676067456,4,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
818,back,252,877,1.979040978,0.006596803258,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
819,dec,253,880,2.003053444,0.006676844814,4,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
820,back,252,877,1.979561796,0.00659853932,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
821,dec,253,880,2.002913595,0.006676378651,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
822,back,252,877,1.979037547,0.006596791824,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
823,dec,253,880,2.002553325,0.006675177751,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
824,back,252,877,1.97915847,0.0065971949,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
825,dec,253,880,2.002884392,0.006676281306,4,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
826,back,252,877,1.9795318,0.006598439335,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
827,dec,253,880,2.002893243,0.006676310809,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
828,back,252,877,1.979046655,0.006596822184,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
829,dec,253,880,2.002608491,0.006675361637,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
830,back,252,877,1.97918704,0.006597290135,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
831,dec,253,880,2.002855402,0.006676184672,4,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
832,back,252,877,1.979540681,0.006598468936,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,2.002728079,1
833,dec,253,880,2.002902879,0.00667634293,3,0,0.9758391001,47,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
834,dec,252,877,1.979037153,0.006596790511,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
835,back,251,874,1.956301493,0.006521004978,2,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979276485,1
836,dec,252,877,1.979368606,0.006597895355,2,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
837,back,251,874,1.9562287,0.006520762334,2,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
838,dec,252,877,1.978943761,0.006596479202,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956265257,1
839,back,251,871,1.956287398,0.006520957992,2,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
840,dec,252,877,1.979464674,0.006598215581,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
841,back,251,874,1.955866002,0.006519553339,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
842,dec,252,877,1.979330744,0.006597769147,4,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956265257,1
843,back,251,871,1.956171125,0.006520570418,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
844,dec,252,877,1.979331186,0.006597770619,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
845,back,251,874,1.955908907,0.006519696355,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
846,dec,252,877,1.9789863,0.006596620999,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956265257,1
847,back,251,871,1.956172919,0.006520576397,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
848,dec,252,877,1.979436983,0.006598123277,2,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
849,back,251,874,1.955930098,0.006519766994,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
850,dec,252,877,1.979289452,0.006597631506,4,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956265257,1
851,back,251,871,1.95612503,0.006520416767,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.979184601,1
852,dec,252,877,1.979334115,0.006597780383,3,0,0.9758391001,48,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
853,dec,251,874,1.955901457,0.006519671525,3,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
854,back,250,867,1.933008969,0.00644336323,4,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
855,dec,251,874,1.955918522,0.006519728407,4,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.933353493,1
856,back,250,868,1.933384818,0.00644461606,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.956099038,1
857,dec,251,874,1.95614377,0.006520479234,4,0,0.9758391001,49,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
858,back,249,865,1.933152058,0.006443840194,4,1,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
859,dec,250,867,1.933151581,0.006443838602,2,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
860,back,249,865,1.933061538,0.006443538461,0,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.955018769,1
861,dec,250,868,1.954943639,0.006516478795,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
862,back,249,865,1.933056191,0.006443520638,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.956097863,1
863,dec,250,868,1.956326881,0.006521089605,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
864,back,249,865,1.933208571,0.00644402857,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.956097863,1
865,dec,250,868,1.956272276,0.006520907587,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
866,back,249,865,1.933371738,0.00644457246,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.956097863,1
867,dec,250,868,1.956447941,0.006521493137,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
868,back,249,865,1.933451126,0.006444837086,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.956097863,1
869,dec,250,868,1.956479701,0.006521599003,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
870,back,249,865,1.933433478,0.00644477826,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.956097863,1
871,dec,250,868,1.956428508,0.006521428361,3,0,0.9758391001,50,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
872,dec,249,865,1.933396492,0.006444654972,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
873,back,248,859,1.910929308,0.006369764361,4,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.920124001,1
874,dec,249,862,1.920064065,0.006400213551,2,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
875,back,248,859,1.911032295,0.006370107649,2,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.932765252,1
876,dec,249,862,1.932569884,0.006441899614,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
877,back,248,859,1.910989145,0.006369963815,4,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
878,dec,249,865,1.933008586,0.006443361954,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
879,back,248,859,1.911227175,0.00637075725,2,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
880,dec,249,865,1.933190336,0.006443967787,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
881,back,248,859,1.911076925,0.006370256417,2,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
882,dec,249,865,1.933392036,0.006444640121,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
883,back,248,859,1.910950155,0.00636983385,5,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
884,dec,249,865,1.933289187,0.006444297289,2,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
885,back,248,859,1.911211331,0.006370704436,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
886,dec,249,865,1.933003506,0.006443345019,2,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
887,back,248,859,1.911072006,0.006370240019,4,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
888,dec,249,865,1.933032278,0.006443440926,3,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
889,back,248,859,1.911124808,0.006370416026,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.933071579,1
890,dec,249,865,1.933201119,0.006444003731,2,0,0.9758391001,51,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
891,dec,248,859,1.911029669,0.006370098898,4,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
892,back,247,851,1.889197884,0.00629732628,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
893,dec,248,859,1.910974455,0.006369914852,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
894,back,247,851,1.889392452,0.006297974841,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
895,dec,248,859,1.911228727,0.006370762424,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
896,back,247,851,1.889352719,0.006297842397,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
897,dec,248,859,1.911093338,0.006370311126,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
898,back,247,851,1.889289062,0.006297630206,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
899,dec,248,859,1.911053736,0.006370179119,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
900,back,247,851,1.889245591,0.006297485302,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
901,dec,248,859,1.911012997,0.006370043324,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
902,back,247,851,1.889213981,0.006297379936,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
903,dec,248,859,1.910991589,0.006369971962,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
904,back,247,851,1.889202188,0.006297340626,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
905,dec,248,859,1.910990363,0.006369967877,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
906,back,247,851,1.889203166,0.006297343886,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
907,dec,248,859,1.910992476,0.006369974921,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
908,back,247,851,1.88920618,0.006297353933,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.910972517,1
909,dec,248,859,1.910995949,0.006369986496,3,0,0.9758391001,52,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
910,dec,247,851,1.889209113,0.006297363711,3,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
911,back,246,850,1.866136172,0.006220453907,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
912,dec,247,851,1.889267784,0.006297559279,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
913,back,246,850,1.865944652,0.006219815506,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
914,dec,247,851,1.889128266,0.00629709422,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
915,back,246,850,1.865941404,0.006219804681,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
916,dec,247,851,1.889159403,0.006297198011,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
917,back,246,850,1.865967165,0.006219890551,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
918,dec,247,851,1.889170067,0.006297233557,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
919,back,246,850,1.865976897,0.006219922988,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
920,dec,247,851,1.889176187,0.006297253956,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
921,back,246,850,1.865972469,0.00621990823,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
922,dec,247,851,1.889174229,0.006297247429,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
923,back,246,850,1.865970498,0.006219901658,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
924,dec,247,851,1.889172363,0.006297241209,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
925,back,246,850,1.865968781,0.006219895938,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
926,dec,247,851,1.889171136,0.006297237121,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
927,back,246,850,1.865968614,0.00621989538,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.88918683,1
928,dec,247,851,1.88917079,0.006297235968,4,0,0.9758391001,53,0,-inf,0,0,0,0,-inf,0,0,0,1.865991482,1
929,dec,246,850,1.865968839,0.006219896131,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.844091423,1
930,back,245,845,1.844162991,0.006147209971,4,0,0.9758391001,55,0,-inf,0,0,0,0,-inf,0,0,0,1.86497936,1
931,dec,246,846,1.865012706,0.00621670902,4,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.844091423,1
932,back,245,845,1.844142971,0.006147143236,3,0,0.9758391001,55,0,-inf,0,0,0,0,-inf,0,0,0,1.866098257,1
933,dec,246,853,1.866188055,0.00622062685,3,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.845280238,1
934,back,245,848,1.845337482,0.006151124941,4,0,0.9758391001,55,0,-inf,0,0,0,0,-inf,0,0,0,1.865292601,1
935,dec,246,853,1.865392852,0.006217976174,3,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.845280238,1
936,back,245,848,1.845104492,0.006150348306,3,0,0.9758391001,55,0,-inf,0,0,0,0,-inf,0,0,0,1.865802943,1
937,dec,246,854,1.86574368,0.006219145601,3,0,0.9758391001,54,0,-inf,0,0,0,0,-inf,0,0,0,1.845280238,1
