# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=1 lyapunov_step=1400 lyapunov_check=0 adjoint_check=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,adjoint_identity_error,adjoint_eigenvalue,adjoint_overlap,adjoint_right_residual,adjoint_left_residual,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma
1488,dec,209,631,1.105362422,0.003684541407,4,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1489,back,208,624,1.079090401,0.003596968003,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1490,dec,209,631,1.104963276,0.003683210918,6,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1491,back,208,624,1.078668937,0.003595563123,5,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1492,dec,209,631,1.105050827,0.003683502757,5,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1493,back,208,624,1.078744463,0.003595814877,6,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1494,dec,209,631,1.105112148,0.00368370716,5,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1495,back,208,624,1.078569221,0.003595230738,6,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1496,dec,209,631,1.105193136,0.003683977119,5,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1497,back,208,624,1.079076232,0.003596920773,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1498,dec,209,631,1.105296314,0.003684321048,5,0,0.969286731,91,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1499,dec,208,624,1.078459636,0.003594865453,9,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1500,back,207,614,1.05086445,0.003502881501,5,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1501,dec,208,624,1.079055689,0.003596852297,8,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1502,back,207,614,1.050881476,0.003502938254,5,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1503,dec,208,624,1.078286244,0.003594287482,5,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1504,back,207,614,1.050308442,0.003501028141,5,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1505,dec,208,624,1.078998727,0.003596662422,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1506,back,207,614,1.051391597,0.003504638655,7,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1507,dec,208,624,1.078971407,0.003596571355,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1508,back,207,614,1.050859447,0.003502864825,7,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1509,dec,208,624,1.078653118,0.003595510393,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1510,back,207,614,1.050710339,0.003502367795,7,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1511,dec,208,624,1.078552362,0.003595174539,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1512,back,207,614,1.050642076,0.003502140252,7,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1513,dec,208,624,1.078477535,0.003594925118,7,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1514,back,207,614,1.050950363,0.003503167877,6,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1515,dec,208,624,1.078508594,0.003595028645,9,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1516,back,207,614,1.051013048,0.003503376827,5,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1517,dec,208,624,1.078618216,0.003595394053,6,0,0.969286731,92,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1518,dec,207,614,1.050661904,0.003502206346,5,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1519,back,206,607,1.020815879,0.003402719598,4,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1520,dec,207,614,1.050707627,0.003502358758,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1521,back,206,607,1.020827746,0.003402759154,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1522,dec,207,614,1.050443725,0.003501479084,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1523,back,206,607,1.021287064,0.003404290213,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1524,dec,207,614,1.050356082,0.003501186942,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1525,back,206,607,1.021445411,0.003404818036,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1526,dec,207,614,1.05038681,0.003501289368,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1527,back,206,607,1.021472788,0.003404909295,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1528,dec,207,614,1.050482523,0.003501608409,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1529,back,206,607,1.021485305,0.003404951017,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1530,dec,207,614,1.050531962,0.003501773207,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1531,back,206,607,1.021488548,0.003404961827,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1532,dec,207,614,1.050539704,0.003501799014,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1533,back,206,607,1.021487088,0.003404956962,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1534,dec,207,614,1.050542498,0.003501808327,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1535,back,206,607,1.021487618,0.003404958728,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1536,dec,207,614,1.050538181,0.003501793935,3,0,0.969286731,93,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1537,dec,206,607,1.021483162,0.003404943874,5,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1538,back,205,604,0.9893796111,0.003297932037,7,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1539,dec,206,611,1.018930076,0.003396433585,4,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1540,back,205,604,0.9897029906,0.003299009969,4,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1541,dec,206,607,1.020723794,0.003402412646,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1542,back,205,604,0.9895686296,0.003298562099,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1543,dec,206,607,1.020939329,0.003403131097,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1544,back,205,604,0.9896774284,0.003298924761,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1545,dec,206,607,1.020993148,0.003403310492,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1546,back,205,604,0.9896634751,0.00329887825,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1547,dec,206,607,1.020938038,0.003403126792,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1548,back,205,604,0.9896309784,0.003298769928,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1549,dec,206,607,1.02093134,0.003403104466,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1550,back,205,604,0.9896405189,0.00329880173,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1551,dec,206,607,1.020946595,0.003403155318,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1552,back,205,604,0.9896508277,0.003298836092,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1553,dec,206,607,1.020946703,0.003403155677,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1554,back,205,604,0.9896445786,0.003298815262,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1555,dec,206,607,1.02094129,0.003403137633,9,0,0.969286731,94,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1556,dec,205,604,0.9896423238,0.003298807746,9,0,0.969286731,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1557,back,204,602,0.9596091108,0.003198697036,6,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1558,dec,205,604,0.99014495,0.003300483167,5,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1559,back,204,602,0.9593835227,0.003197945076,6,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1560,dec,205,604,0.9904454167,0.003301484722,5,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1561,back,204,602,0.9586362166,0.003195454055,9,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1562,dec,205,604,0.9896849203,0.003298949734,5,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1563,back,204,602,0.9593807367,0.003197935789,5,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1564,dec,205,604,0.9894104822,0.003298034941,9,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1565,back,204,602,0.9591887274,0.003197295758,5,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1566,dec,205,604,0.9892235608,0.003297411869,8,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1567,back,204,602,0.9587931537,0.003195977179,8,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1568,dec,205,604,0.9897330384,0.003299110128,7,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1569,back,204,602,0.9595205446,0.003198401815,5,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1570,dec,205,604,0.9900146228,0.003300048743,6,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1571,back,204,602,0.9596821209,0.003198940403,5,0,0.9684480213,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1572,dec,205,604,0.9893823166,0.003297941055,9,0,0.9684480213,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1573,back,204,602,0.959099847,0.00319699949,5,0,0.9683802067,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1574,dec,205,604,0.9895649808,0.003298549936,7,0,0.9683802067,95,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1575,dec,204,602,0.959123397,0.00319707799,3,0,0.9683802067,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1576,back,203,598,0.9216598341,0.003072199447,11,0,0.9667367839,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1577,dec,204,602,0.9590460621,0.003196820207,10,0,0.9667367839,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1578,back,203,598,0.9247206832,0.003082402277,7,0,0.9667367839,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1579,dec,204,602,0.9587091299,0.0031956971,7,0,0.9667367839,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1580,back,202,589,0.9252320528,0.003084106843,6,1,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1581,dec,204,598,0.9528143101,0.0031760477,10,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1582,back,203,591,0.952242627,0.00317414209,1,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1583,dec,204,594,0.9795454299,0.003265151433,7,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1584,back,203,591,0.9521878752,0.003173959584,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1585,dec,204,598,0.9771201109,0.003257067036,4,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1586,back,203,591,0.9518500204,0.003172833401,3,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1587,dec,204,601,0.9786831597,0.003262277199,7,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1588,back,203,591,0.9524214253,0.003174738084,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1589,dec,204,594,0.9797968529,0.00326598951,7,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1590,back,203,591,0.9526043366,0.003175347789,6,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1591,dec,204,594,0.9796911951,0.003265637317,9,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1592,back,203,591,0.9521953185,0.003173984395,9,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1593,dec,204,594,0.9799427786,0.003266475929,8,0,0.9663027486,96,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1594,dec,203,591,0.9523401164,0.003174467055,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1595,back,202,589,0.9246741328,0.003082247109,7,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1596,dec,203,591,0.9520496086,0.003173498695,3,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1597,back,202,589,0.9245964373,0.003081988124,5,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1598,dec,203,591,0.9533077368,0.003177692456,6,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1599,back,202,589,0.924328976,0.003081096587,9,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1600,dec,203,591,0.9522645,0.003174215,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1601,back,202,589,0.9247623648,0.003082541216,5,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1602,dec,203,591,0.9522695176,0.003174231725,7,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1603,back,202,589,0.9246326548,0.003082108849,3,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1604,dec,203,591,0.9527954432,0.003175984811,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1605,back,202,589,0.9254145422,0.003084715141,6,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1606,dec,203,591,0.9524163769,0.003174721256,6,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1607,back,202,589,0.9252926392,0.003084308797,4,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1608,dec,203,591,0.9511838943,0.003170612981,3,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1609,back,202,589,0.9240825036,0.003080275012,10,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1610,dec,203,591,0.9522393561,0.003174131187,5,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1611,back,202,589,0.9248881539,0.003082960513,5,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1612,dec,203,591,0.9521480489,0.00317382683,7,0,0.9663027486,97,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1613,dec,202,589,0.9247097141,0.003082365714,3,0,0.9663027486,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1614,back,201,585,0.8895120942,0.002965040314,6,0,0.9660899727,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1615,dec,202,589,0.9245359992,0.003081786664,6,0,0.9660899727,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1616,back,201,585,0.8899378908,0.002966459636,7,0,0.9659664141,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1617,dec,202,589,0.9248292569,0.00308276419,7,0,0.9659664141,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1618,back,201,585,0.8896863292,0.002965621097,7,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1619,dec,202,589,0.9243525714,0.003081175238,8,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1620,back,201,585,0.88967746,0.002965591533,6,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1621,dec,202,589,0.9240870399,0.003080290133,8,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1622,back,201,585,0.8895150069,0.002965050023,6,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1623,dec,202,589,0.9247087228,0.003082362409,6,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1624,back,201,585,0.8891237605,0.002963745868,6,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1625,dec,202,589,0.9248797015,0.003082932338,8,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1626,back,201,585,0.8896606657,0.002965535552,6,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1627,dec,202,589,0.9248525585,0.003082841862,6,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1628,back,201,585,0.8891559449,0.00296385315,6,0,0.9656418113,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1629,dec,202,589,0.924916123,0.003083053743,7,0,0.9656418113,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1630,back,201,585,0.8898163748,0.002966054583,7,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1631,dec,202,589,0.9244265837,0.003081421946,8,0,0.9654448549,98,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1632,dec,201,585,0.8896544027,0.002965514676,6,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1633,back,200,581,0.8686955116,0.002895651705,3,0,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1634,dec,201,585,0.8847536817,0.002949178939,5,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1635,back,200,581,0.8690365324,0.002896788441,4,0,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1636,dec,201,583,0.8954190772,0.002984730257,7,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1637,back,200,581,0.8694756629,0.00289825221,3,0,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1638,dec,201,583,0.8957384425,0.002985794808,5,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1639,back,200,581,0.8694639347,0.002898213116,7,0,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1640,dec,201,583,0.8959340287,0.002986446762,3,0,0.9654448549,99,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1641,back,200,581,0.8682905318,0.002894301773,3,0,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1642,dec,200,581,0.8688921078,0.002896307026,0,1,0.9654448549,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1643,back,199,578,0.8307320269,0.002769106756,7,0,0.9647585455,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1644,dec,200,581,0.8691215626,0.002897071875,10,0,0.9647585455,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1645,back,199,580,0.8335030512,0.002778343504,8,0,0.9647585455,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1646,dec,200,581,0.869188084,0.002897293613,10,0,0.9647585455,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1647,back,199,580,0.8337335629,0.002779111876,5,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1648,dec,200,581,0.8692746027,0.002897582009,8,0,0.9643768614,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
