seed	solutions	b	t	mean_c1	mean_v1	mean_core_fraction	ess	seconds
18	5	1.0	0.9	54.15949580870108	19.462971849073437	0.9731485924536718	4.483363549358404	1.7264886429766193
18	5	1.0	0.8	53.23357378106997	19.334193832569888	0.9667096916284944	3.5855816483048817	1.7264886429766193
18	5	0.8	1.0	55.09090909090911	19.545454545454547	0.9772727272727272	4.9387755102040805	1.7264886429766193
18	5	0.8	0.95	54.44856640388881	19.475630940010326	0.9737815470005164	4.652525685194647	1.7264886429766193
18	5	0.8	0.9	53.89146062764374	19.408171899025035	0.9704085949512518	4.217429248385744	1.7264886429766193
18	5	0.8	0.8	53.026219774058646	19.286504685859217	0.9643252342929609	3.3219623226506143	1.7264886429766193
18	5	0.6	1.0	54.68421052631579	19.47368421052631	0.9736842105263158	4.688311688311689	1.7264886429766193
18	5	0.6	0.95	54.07663443699599	19.404864756143095	0.9702432378071547	4.284153004033661	1.7264886429766193
18	5	0.6	0.9	53.56250692499678	19.340917121491067	0.9670458560745533	3.8243748053825346	1.7264886429766193
18	5	0.6	0.8	52.78687009202159	19.23145688492043	0.9615728442460217	3.0129918065393895	1.7264886429766193
19	1	1.0	1.0	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	1.0	0.95	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	1.0	0.9	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	1.0	0.8	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.8	1.0	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.8	0.95	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.8	0.9	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.8	0.8	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.6	1.0	54.99999999999999	20.0	1.0	1.0	1.7991569199948572
19	1	0.6	0.95	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.6	0.9	55.0	20.0	1.0	1.0	1.7991569199948572
19	1	0.6	0.8	55.0	20.0	1.0	1.0	1.7991569199948572
20	1	1.0	1.0	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	1.0	0.95	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	1.0	0.9	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	1.0	0.8	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	0.8	1.0	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	0.8	0.95	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	0.8	0.9	59.99999999999999	20.0	1.0	1.0	1.6082600110094063
20	1	0.8	0.8	59.99999999999999	20.0	1.0	1.0	1.6082600110094063
20	1	0.6	1.0	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	0.6	0.95	60.0	20.000000000000004	1.0	1.0	1.6082600110094063
20	1	0.6	0.9	60.0	20.0	1.0	1.0	1.6082600110094063
20	1	0.6	0.8	60.0	20.0	1.0	1.0	1.6082600110094063
